combo,roles,growth,momentum,div1,div1_role,div2,div2_role,start,end,n_obs,sharpe,cagr,maxdd,calmar,ulcer,z_sharpe,z_cagr,z_maxdd,score,rank,avg_corr
"IUSG,PDP,SPHQ,RSP","large_growth,momentum,quality,broad_control",IUSG,PDP,SPHQ,quality,RSP,broad_control,2015-12-02,2026-06-23,2653,1.0894306898133579,0.13853190678529992,-0.15836772560194232,0.8747483507687686,5.217772059640464,-0.8293881738164912,-0.3738921112124967,-0.021494350430028362,-0.47314601114955374,4611,
"MGK,MTUM,SPHQ,DGRW","large_growth,momentum,quality,dividend_growth",MGK,MTUM,SPHQ,quality,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.1194645543732267,0.14315484778632803,-0.17715912706291592,0.808057988090494,5.081430648059426,-0.2965064408414548,0.1438121223044545,-1.252472853616963,-0.4732167238876299,4612,
"IWF,MTUM,DGRO,IMTM","large_growth,momentum,quality,international",IWF,MTUM,DGRO,quality,IMTM,international,2015-12-02,2026-06-23,2653,1.1366844852905567,0.13762334291072764,-0.17628640468866508,0.7806804112533846,4.3924494203183775,0.009021561079364299,-0.475638459301738,-1.1953029568328306,-0.47344079938956973,4613,
"VONG,PDP,GSLC,EFG","large_growth,momentum,quality,international",VONG,PDP,GSLC,quality,EFG,international,2015-12-02,2026-06-23,2653,1.0723818975165107,0.13381192430303468,-0.14476281041910138,0.9243529046972568,4.888386199717059,-1.1318797151952433,-0.9024636228651721,0.8697301898225978,-0.4740427206073733,4614,
"IWY,XMMO,RDVY,INDA","large_growth,momentum,dividend_growth,international",IWY,XMMO,RDVY,dividend_growth,INDA,international,2015-12-02,2026-06-23,2653,1.1175612723436212,0.13681938361867063,-0.16742870479907224,0.8171799679324091,5.179745585974464,-0.3302757955728334,-0.5656705685111443,-0.6150568174261991,-0.4745587953634208,4615,
"MGC,XMMO,SPHQ,XLY","large_growth,momentum,quality,sector",MGC,XMMO,SPHQ,quality,XLY,sector,2015-12-02,2026-06-23,2653,1.0967851017145505,0.14231506861745769,-0.16683150222061724,0.8530467371159967,5.67502032393186,-0.6989010781213093,0.049768691759518265,-0.5759355449839775,-0.4748439757099029,4616,
"MGC,SPMO,LRGF,XLY","large_growth,momentum,multifactor,sector",MGC,SPMO,LRGF,multifactor,XLY,sector,2015-12-02,2026-06-23,2653,1.0947085823008387,0.13791759048979313,-0.1597298513891593,0.8634428022710441,5.77015497790723,-0.73574413112001,-0.4426868777543121,-0.11072386139455043,-0.4749737368609477,4617,
"IWY,MTUM,EQWL,DGRO","large_growth,momentum,broad_control,quality",IWY,MTUM,EQWL,broad_control,DGRO,quality,2015-12-02,2026-06-23,2653,1.1598678123368948,0.14066432346391688,-0.19012532201246252,0.7398505468655905,5.061376811459451,0.4203562885152431,-0.13509149881085775,-2.1018564019473644,-0.47516946545506433,4618,
"IWY,MTUM,SPY,QUAL","large_growth,momentum,broad_control,quality",IWY,MTUM,SPY,broad_control,QUAL,quality,2015-12-02,2026-06-23,2653,1.1169759925262726,0.14767984622933072,-0.18269872858666816,0.8083244331898825,5.297758462068216,-0.3406602375324212,0.6505481697857276,-1.6153585280102598,-0.4752676228462355,4619,
"MGC,PDP,DGRO,XLF","large_growth,momentum,quality,sector",MGC,PDP,DGRO,quality,XLF,sector,2015-12-02,2026-06-23,2653,1.0773068659397034,0.1281731997456006,-0.13879839555168316,0.9234487130499563,4.854831828331044,-1.0444974969340275,-1.5339212976160312,1.2604443417781368,-0.4753708954908792,4620,
"IWF,MTUM,GSLC,RDVY","large_growth,momentum,quality,dividend_growth",IWF,MTUM,GSLC,quality,RDVY,dividend_growth,2015-12-02,2026-06-23,2653,1.0973981872384873,0.14223306489263532,-0.16701662073953652,0.8516102425186095,5.267578769528781,-0.6880232879586046,0.04058543039077994,-0.5880622039670607,-0.4758827831737953,4621,
"VONG,MTUM,DGRW,XLY","large_growth,momentum,dividend_growth,sector",VONG,MTUM,DGRW,dividend_growth,XLY,sector,2015-12-02,2026-06-23,2653,1.0802647158709318,0.14093024440090085,-0.15820486527443622,0.8908085358590629,5.029916093632555,-0.9920172643588574,-0.10531210192329706,-0.010825770835348327,-0.4759835256929146,4622,
"IWY,PDP,DGRW,INDA","large_growth,momentum,dividend_growth,international",IWY,PDP,DGRW,dividend_growth,INDA,international,2015-12-02,2026-06-23,2653,1.0957956475990538,0.12839853284979275,-0.146731677413671,0.8750566688323693,4.405423138270635,-0.7164566618429484,-1.508687165931061,0.7407545542914796,-0.4773509230246482,4623,
"MGC,PDP,OEF,RDVY","large_growth,momentum,broad_control,dividend_growth",MGC,PDP,OEF,broad_control,RDVY,dividend_growth,2015-12-02,2026-06-23,2653,1.0688946296067388,0.13672600717126815,-0.14767578444402105,0.9258525877212889,5.4339389758194665,-1.1937532500979267,-0.5761274145146489,0.6789084242153273,-0.47754828890813106,4624,
"SPYG,PDP,VIG,XLF","large_growth,momentum,dividend_growth,sector",SPYG,PDP,VIG,dividend_growth,XLF,sector,2015-12-02,2026-06-23,2653,1.098514477063202,0.13315123861206368,-0.15465834054125321,0.8609379755794497,4.789623618733173,-0.6682172967878495,-0.976451108139955,0.2214983438208063,-0.47836105744327917,4625,
"IUSG,XMMO,DGRW,IMTM","large_growth,momentum,dividend_growth,international",IUSG,XMMO,DGRW,dividend_growth,IMTM,international,2015-12-02,2026-06-23,2653,1.1413176531242355,0.13915414460537257,-0.18061588040389687,0.7704424677065674,4.9663150315736395,0.09122645014562049,-0.30421024557018655,-1.4789162651104817,-0.4786755383601619,4626,
"MGK,XMMO,RDVY,INDA","large_growth,momentum,dividend_growth,international",MGK,XMMO,RDVY,dividend_growth,INDA,international,2015-12-02,2026-06-23,2653,1.1207261742277321,0.13807314764314604,-0.17072931240182146,0.8087254947655549,5.145532761496962,-0.27412190311123874,-0.42526666909780114,-0.8312715055577753,-0.4790529753418403,4627,
"MGK,PDP,DGRW,INDA","large_growth,momentum,dividend_growth,international",MGK,PDP,DGRW,dividend_growth,INDA,international,2015-12-02,2026-06-23,2653,1.0994927611484624,0.1296501374191077,-0.1501087872733829,0.8637078466498084,4.380567738987792,-0.6508598995186347,-1.3685250950589893,0.51952839141908,-0.47915971112240896,4628,
"SPYG,PDP,DGRW,XLF","large_growth,momentum,dividend_growth,sector",SPYG,PDP,DGRW,dividend_growth,XLF,sector,2015-12-02,2026-06-23,2653,1.0972915740147213,0.13395164882781851,-0.15534724171545297,0.862272463602383,4.678049959407846,-0.689914893993026,-0.8868164454535096,0.17637012185070305,-0.4792547771050282,4629,
"IWY,PDP,GSLC,DGRW","large_growth,momentum,quality,dividend_growth",IWY,PDP,GSLC,quality,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.1046802433633571,0.13972606617675276,-0.1666155663279929,0.8386135176691323,5.124759384397309,-0.5588199788171223,-0.24016309059300922,-0.5617901156268811,-0.4800467978040217,4630,
"VONG,MTUM,RSP,EFA","large_growth,momentum,broad_control,international",VONG,MTUM,RSP,broad_control,EFA,international,2015-12-02,2026-06-23,2653,1.0872301224479353,0.12906399138351476,-0.14434832239625717,0.8941149383725798,4.490365454844482,-0.8684321719299275,-1.4341651895395702,0.8968822810069267,-0.480271090451282,4631,
"SPYG,XMMO,SCHD,SPGP","large_growth,momentum,dividend_growth,multifactor",SPYG,XMMO,SCHD,dividend_growth,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1147308087441092,0.13931650002038776,-0.17023012080685138,0.8184009936670419,5.407954992360825,-0.3804958511712097,-0.2860287274264175,-0.7985706916426468,-0.48230152237644275,4632,
"MGK,MTUM,ITA,IMTM","large_growth,momentum,sector,international",MGK,MTUM,ITA,sector,IMTM,international,2015-12-02,2026-06-23,2653,1.1356780281995178,0.14472680972961105,-0.1864651267444004,0.7761601981908246,4.85340373944365,-0.008835701270897311,0.3198497037453955,-1.8620860100578418,-0.4826394426529075,4633,
"SPYG,PDP,GSLC,SCHD","large_growth,momentum,quality,dividend_growth",SPYG,PDP,GSLC,quality,SCHD,dividend_growth,2015-12-02,2026-06-23,2653,1.1077632003736142,0.13339981643790422,-0.1589886356641739,0.8390525264942833,4.931796716721752,-0.504120009353036,-0.9486138952558917,-0.06216864183968781,-0.48265807057474547,4634,
"SPYG,XMMO,EQWL,SPGP","large_growth,momentum,broad_control,multifactor",SPYG,XMMO,EQWL,broad_control,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1282756095520674,0.14495875865976982,-0.18380298270958503,0.7886637992638541,5.570662642013095,-0.1401745660778885,0.3458247146910717,-1.6876955003318432,-0.48293102616183486,4635,
"IUSG,XMMO,EQWL,IMTM","large_growth,momentum,broad_control,international",IUSG,XMMO,EQWL,broad_control,IMTM,international,2015-12-02,2026-06-23,2653,1.1551238499812309,0.14115571359048085,-0.18929593764223632,0.7456880234654636,5.094906414779491,0.3361856059107662,-0.08006273059295971,-2.0475254712422744,-0.4829898013610774,4636,
"MGC,XMMO,SCHD,XLY","large_growth,momentum,dividend_growth,sector",MGC,XMMO,SCHD,dividend_growth,XLY,sector,2015-12-02,2026-06-23,2653,1.0977448503407332,0.1348015975880752,-0.15696009160056018,0.8588272102384151,5.460217119500631,-0.6818725498704344,-0.7916341640098336,0.07071629174347131,-0.4835363009211125,4637,
"IWY,SPMO,SPGP,IMTM","large_growth,momentum,multifactor,international",IWY,SPMO,SPGP,multifactor,IMTM,international,2015-12-02,2026-06-23,2653,1.1347706345884176,0.14267764743949551,-0.1832233640692734,0.7787088080401783,4.804833594319617,-0.024935310397443768,0.09037240941692036,-1.6497261084399253,-0.48354561985659716,4638,
"IWY,MTUM,OEF,DGRW","large_growth,momentum,broad_control,dividend_growth",IWY,MTUM,OEF,broad_control,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.111682048362082,0.14351904778191238,-0.17508422368282264,0.8197143338391654,5.229409020785244,-0.4345890802513981,0.18459738854924096,-1.1165510352050005,-0.48438104953731903,4639,
"SPYG,XMMO,DGRW,SPGP","large_growth,momentum,dividend_growth,multifactor",SPYG,XMMO,DGRW,dividend_growth,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1136706143772708,0.14292501665619017,-0.1750653717441895,0.8164094088523473,5.543222554871797,-0.399306557677696,0.11807427511153265,-1.1153160910605218,-0.4847642094952366,4640,
"MGK,MTUM,EQWL,DGRW","large_growth,momentum,broad_control,dividend_growth",MGK,MTUM,EQWL,broad_control,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.144491510349125,0.14139173450858866,-0.185482412169524,0.7622918682951023,4.942765043124783,0.14753923449753553,-0.05363171439011403,-1.7977107946725661,-0.48632851147540734,4641,
"IUSG,XMMO,DGRO,IMTM","large_growth,momentum,quality,international",IUSG,XMMO,DGRO,quality,IMTM,international,2015-12-02,2026-06-23,2653,1.1583213650664923,0.13966086184108795,-0.18863617160511637,0.7403715875524052,5.000097793705738,0.3929181444907226,-0.24746505715711367,-2.004305820461347,-0.4863448454068573,4642,
"MGK,SPMO,SPGP,IMTM","large_growth,momentum,multifactor,international",MGK,SPMO,SPGP,multifactor,IMTM,international,2015-12-02,2026-06-23,2653,1.138152773439573,0.14394077658438076,-0.18655104595706795,0.7715892229170704,4.771136382190491,0.035072951562095195,0.2318250703183483,-1.8677143664113658,-0.4865752141408798,4643,
"IWY,MTUM,XLI,SPGP","large_growth,momentum,sector,multifactor",IWY,MTUM,XLI,sector,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1086581427877755,0.14466550996597527,-0.17561872883230967,0.8237476203583605,5.110921812445677,-0.48824131803042875,0.31298499421508263,-1.1515651532433875,-0.4869318905329385,4644,
"VUG,MTUM,GSLC,RDVY","large_growth,momentum,quality,dividend_growth",VUG,MTUM,GSLC,quality,RDVY,dividend_growth,2015-12-02,2026-06-23,2653,1.0995143329926382,0.14290776463429333,-0.16944603350713686,0.8433821770650903,5.352071060441938,-0.6504771568421145,0.11614229181978496,-0.7472070606449801,-0.4878412658174993,4645,
"IWY,MTUM,SPHQ,DGRW","large_growth,momentum,quality,dividend_growth",IWY,MTUM,SPHQ,quality,DGRW,dividend_growth,2015-12-02,2026-06-23,2653,1.1138379247131387,0.14185845159758936,-0.1737852181729295,0.8162860632739743,5.161370194493388,-0.3963380212263109,-0.001365978622204481,-1.0314563784003559,-0.4881305177274978,4646,
"IWF,MTUM,GSLC,LRGF","large_growth,momentum,quality,multifactor",IWF,MTUM,GSLC,quality,LRGF,multifactor,2015-12-02,2026-06-23,2653,1.0923539037967815,0.1403916050205758,-0.1629825346829334,0.8613904875985268,5.200076309224936,-0.7775224763389481,-0.16563212060214527,-0.32379914588712766,-0.4884328882692013,4647,
"IWY,XMMO,GSLC,IMTM","large_growth,momentum,quality,international",IWY,XMMO,GSLC,quality,IMTM,international,2015-12-02,2026-06-23,2653,1.1467120944637217,0.14385681338935719,-0.19001221294775422,0.7570924582037896,5.209391231379044,0.18693838370939547,0.22242237590506328,-2.0944469052442765,-0.48860620492778917,4648,
"IUSG,XMMO,SPHQ,SPGP","large_growth,momentum,quality,multifactor",IUSG,XMMO,SPHQ,quality,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.1050525140671246,0.14570144844351218,-0.17573153338198183,0.8291138513359794,5.718125092729568,-0.5522148928361293,0.4289955025396952,-1.1589547019152364,-0.4889342367159053,4649,
"MGK,MTUM,XLI,SPGP","large_growth,momentum,sector,multifactor",MGK,MTUM,XLI,sector,SPGP,multifactor,2015-12-02,2026-06-23,2653,1.112137982066003,0.14592826655136393,-0.17899424681170936,0.8152679158725769,5.0774761769477665,-0.4264995870800211,0.4543959337039775,-1.372687035950838,-0.49013194154526657,4650,
"IUSG,SPMO,LRGF,XLY","large_growth,momentum,multifactor,sector",IUSG,SPMO,LRGF,multifactor,XLY,sector,2015-12-02,2026-06-23,2653,1.0932378024085776,0.14263855057557073,-0.16666037999356317,0.8558635866609675,5.840675674486579,-0.7618397318460041,0.08599411171279779,-0.5647257486652459,-0.4907470760020762,4651,
"VONG,PDP,LRGF,EFA","large_growth,momentum,multifactor,international",VONG,PDP,LRGF,multifactor,EFA,international,2015-12-02,2026-06-23,2653,1.066686357259212,0.12971180871334131,-0.13750542409572186,0.9433213967111933,4.651051844920163,-1.2329339553676464,-1.361618779338301,1.345143722546952,-0.49168185798593056,4652,
"MGK,MTUM,DGRO,VIG","large_growth,momentum,quality,dividend_growth",MGK,MTUM,DGRO,quality,VIG,dividend_growth,2015-12-02,2026-06-23,2653,1.1484742868558855,0.1390832428411315,-0.1841556176163345,0.7552484395610144,5.009699090454765,0.2182044278743017,-0.3121502438317391,-1.7107957459725662,-0.4930842922062688,4653,
"VUG,PDP,GSLC,EFG","large_growth,momentum,quality,international",VUG,PDP,GSLC,quality,EFG,international,2015-12-02,2026-06-23,2653,1.0757267486588893,0.13472027685429588,-0.1483855925876145,0.9079067212994422,4.8618897708972275,-1.0725330377225117,-0.8007409400082491,0.6324106380887735,-0.4931019105505605,4654,
"IUSG,PDP,QUAL,RSP","large_growth,momentum,quality,broad_control",IUSG,PDP,QUAL,quality,RSP,broad_control,2015-12-02,2026-06-23,2653,1.0891085158234342,0.13894462984923273,-0.15986147529414182,0.8691564343039965,5.087041609173397,-0.8351044090258436,-0.3276729452269081,-0.11934621975752376,-0.4935190862956138,4655,
"MGC,MTUM,XLI,EFA","large_growth,momentum,sector,international",MGC,MTUM,XLI,sector,EFA,international,2015-12-02,2026-06-23,2653,1.078354927829279,0.12548845968242084,-0.13637322717563966,0.9201839853859295,4.843892688414245,-1.0259020532851137,-1.8345743443003006,1.4193111588017806,-0.49450616241284223,4656,
"MGC,PDP,QUAL,LRGF","large_growth,momentum,quality,multifactor",MGC,PDP,QUAL,quality,LRGF,multifactor,2015-12-02,2026-06-23,2653,1.067543136827501,0.13369766344385736,-0.14372958116614612,0.930202832006501,5.099687642205766,-1.2177323758234173,-0.9152592286296035,0.9374144975573508,-0.49557002701073344,4657,
