combo,start,end,n_obs,sharpe,cagr,maxdd,calmar,ulcer,z_sharpe,z_cagr,z_maxdd,blended_score,combo_rank,avg_corr
"DGRW,IUSG,MGK,XLK",2015-12-02,2026-06-23,2653,1.1895663805085506,0.1755741218983129,-0.22152127731708562,0.7925835568697811,6.088439287209746,-1.2787453029666123,-1.3051442882416227,-0.21889898491943655,-1.0746957349396802,3663,
"FTEC,IUSG,IWY,IYW",2015-12-02,2026-06-23,2653,1.1838525650106821,0.20406318855741357,-0.25898142346467395,0.7879452735545279,7.322671959094137,-1.4102364028394352,-0.22267939023522615,-1.523874782878508,-1.0766969750659872,3664,
"FTEC,QQQ,SPYG,VGT",2015-12-02,2026-06-23,2653,1.1801172572984975,0.20819657374953393,-0.2597240034420997,0.8016069789096224,7.033873008034298,-1.496196427208761,-0.06562811038992987,-1.5497435794062016,-1.0777353626025998,3665,
"IUSG,MGC,MGK,VONG",2015-12-02,2026-06-23,2653,1.1731789644787027,0.1711309349739274,-0.18771198510226253,0.9116676001305828,5.892108849860925,-1.6558662230666898,-1.473966732952773,0.9588942866989294,-1.078344274079391,3666,
"IUSG,IWF,IWY,MGC",2015-12-02,2026-06-23,2653,1.1722692460412343,0.1701152261572505,-0.18461705010949425,0.9214491622326167,5.8930949210594115,-1.6768014244154101,-1.5125594026883096,1.0667106109040407,-1.0788264108333898,3667,
"IYW,MGK,QQQ,VGT",2015-12-02,2026-06-23,2653,1.1791678826009073,0.21322679889099283,-0.2666086595569685,0.7997744681111189,7.155902733626204,-1.518044231574185,0.12549932140184247,-1.7895800598026634,-1.0792883313270725,3668,
"DGRW,MGC,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1752443676379156,0.15412663265772286,-0.16354094648148848,0.9424345154757238,5.3730823099739045,-1.6083354385695319,-2.120058814263566,1.800925716244616,-1.0800002203149126,3669,
"IUSG,QQQ,SPYG,XLK",2015-12-02,2026-06-23,2653,1.184172670306086,0.1939233196994512,-0.24350110886951698,0.7963960435324644,6.632785099494949,-1.4028698721239323,-0.6079518261655281,-0.9845966975266441,-1.0807398234169534,3670,
"IWY,MGC,QQQ,VGT",2015-12-02,2026-06-23,2653,1.1781126064365692,0.18904054341795917,-0.2255113149692523,0.8382752033694372,6.4465563388733536,-1.5423291290424628,-0.7934768204652245,-0.3578974434013764,-1.080787099341074,3671,
"FTEC,IWY,MGK,XLK",2015-12-02,2026-06-23,2653,1.1823003556081209,0.20937349049596232,-0.26593761461123916,0.7873030327132734,7.050443465987797,-1.4459571434989584,-0.020910216289398997,-1.7662032846542324,-1.0824922935671455,3672,
"IUSG,SPYG,VONG,VUG",2015-12-02,2026-06-23,2653,1.1772286452309382,0.1789915488298126,-0.2079115602268019,0.8609023405651822,5.879725425518225,-1.5626715834351004,-1.175296415753724,0.2552142593246362,-1.0828818645787401,3673,
"IUSG,IWF,SPYG,VGT",2015-12-02,2026-06-23,2653,1.1749446620362356,0.18790055313362308,-0.2187449628849706,0.8589937370691941,6.44237898738975,-1.6152325144757549,-0.8367916640727091,-0.1221822468917654,-1.0830902058380432,3674,
"IWY,SPYG,VGT,VONG",2015-12-02,2026-06-23,2653,1.1734918752085552,0.19146653887629683,-0.22226616867020796,0.8614290695782374,6.528644410613374,-1.6486652597094265,-0.7012991806079153,-0.24484830140378272,-1.0836920443178444,3675,
"DGRW,FTEC,IUSG,MGC",2015-12-02,2026-06-23,2653,1.1827033913298963,0.16418485036738462,-0.19319709145280017,0.8498308599407486,5.997204111187671,-1.4366821484690937,-1.7378887790884356,0.7678130504303395,-1.0861450978750096,3676,
"DGRW,FTEC,IUSG,VGT",2015-12-02,2026-06-23,2653,1.1848139588596494,0.18480912746042621,-0.23093375063963334,0.8002690249846437,6.564288307822126,-1.3881120037126478,-0.954252857732503,-0.5467954601885527,-1.0896909512137853,3677,
"IUSG,IWF,IWY,VGT",2015-12-02,2026-06-23,2653,1.173588212073973,0.1906714161628007,-0.22238568000341863,0.8573907104084652,6.473561320097251,-1.6464482752098757,-0.7315105047367884,-0.24901164334076517,-1.0924796176941274,3678,
"IWY,QQQ,SPYG,XLK",2015-12-02,2026-06-23,2653,1.1817121823781762,0.19769007776794845,-0.24733489010514295,0.7992809978564273,6.64238485938591,-1.4594926776704806,-0.4648308374290248,-1.1181517484719967,-1.092825939758347,3679,
"IWY,IYW,QQQ,VGT",2015-12-02,2026-06-23,2653,1.177173097250591,0.211938792705072,-0.26333662452326434,0.8048207995707348,7.237852694148371,-1.563949900005577,0.0765604951019982,-1.675594211689975,-1.094125643810184,3680,
"IUSG,MGK,VGT,VONG",2015-12-02,2026-06-23,2653,1.1744848402686892,0.19169187299977453,-0.22593932612248732,0.8484219028601228,6.4685884801143985,-1.625814317472842,-0.6927374301684806,-0.3728078015731692,-1.0952899481015992,3681,
"DGRW,IUSG,MGC,VUG",2015-12-02,2026-06-23,2653,1.1751009862078166,0.1539783594992168,-0.16573664570846483,0.9290543973604294,5.355948281265288,-1.6116350519280833,-2.125692571638629,1.7244355087715186,-1.0986381957013265,3682,
"IUSG,SPYG,VGT,XLK",2015-12-02,2026-06-23,2653,1.1820868512507745,0.2001692984088641,-0.2532336403618735,0.7904530303431254,7.097374010081602,-1.4508704842929663,-0.3706308641439457,-1.323642840068654,-1.1013530694033977,3683,
"IWY,QQQ,SPYG,VUG",2015-12-02,2026-06-23,2653,1.1742752344246215,0.18607841962292415,-0.21740571499750724,0.8559039932554565,6.018795840777244,-1.6306379424195203,-0.9060250857363382,-0.07552770171936156,-1.1022320372745338,3684,
"DGRW,IWY,MGK,XLK",2015-12-02,2026-06-23,2653,1.185711226718505,0.17932458487980973,-0.2254878304071408,0.7952738937441604,6.100768922565587,-1.3674633254895792,-1.16264244438266,-0.35707932632675404,-1.1039402613249383,3685,
"IUSG,MGK,QQQ,XLK",2015-12-02,2026-06-23,2653,1.1826566302023775,0.19791537458825026,-0.2508686076782383,0.7889204489152132,6.58540900920161,-1.4377582546351102,-0.4562705043536251,-1.241253668350892,-1.1040110122938211,3686,
"MGK,QQQ,SPYG,VUG",2015-12-02,2026-06-23,2653,1.1745865539103835,0.18730751219565622,-0.22049341810373338,0.849492532731909,5.94045478186466,-1.623473598101794,-0.8593247293398665,-0.18309209319378097,-1.1061526364916132,3687,
"IWY,SPYG,VGT,XLK",2015-12-02,2026-06-23,2653,1.1801974561819844,0.2039454339143132,-0.2570382805434711,0.7934438149955695,7.10566865112331,-1.494350823443257,-0.22715357218224022,-1.456182722250804,-1.1065580278264613,3688,
"DGRW,FTEC,IWY,VGT",2015-12-02,2026-06-23,2653,1.182026693640747,0.18857110727719872,-0.23491142699766254,0.8027327988564604,6.567631934358942,-1.4522548815160088,-0.8113134224960759,-0.6853632959596972,-1.1065941266987664,3689,
"IUSG,MGK,VGT,XLK",2015-12-02,2026-06-23,2653,1.182072239904953,0.20420002947947524,-0.26057767825048184,0.7836435985249157,7.044352186036934,-1.4512067328003613,-0.21748000983729812,-1.5794825174198674,-1.1067438728353436,3690,
"DGRW,MGK,SPYG,VUG",2015-12-02,2026-06-23,2653,1.1768383296703762,0.16491378403997414,-0.187735339275543,0.8784376168938912,5.463067172986466,-1.5716538514790936,-1.7101923605642788,0.9580807118988661,-1.1072684915290572,3691,
"DGRW,IWY,IYW,SPYG",2015-12-02,2026-06-23,2653,1.1857621708049824,0.17498955072617095,-0.21897111080512094,0.7991444628597947,6.366913474643369,-1.3662909575744062,-1.327355537974789,-0.13006042124250689,-1.1073642244281412,3692,
"IUSG,IWY,MGC,VONG",2015-12-02,2026-06-23,2653,1.1700540395219432,0.16984552751451365,-0.18462448055970593,0.9199512816480863,5.98750644418955,-1.7277796090935287,-1.5228068185582622,1.0664517609343698,-1.1074414979273688,3693,
"DGRW,MGC,MGK,VGT",2015-12-02,2026-06-23,2653,1.1806730818385502,0.16785784529087255,-0.19901375793482684,0.8434484481512216,5.922840153508488,-1.483405328137552,-1.598330396119743,0.5651814602080677,-1.1081654908630856,3694,
"DGRW,IWF,MGK,SPYG",2015-12-02,2026-06-23,2653,1.1758692970875033,0.16424454075413486,-0.1855191209052219,0.8853240569097144,5.423288109244058,-1.5939540395376837,-1.735620795051657,1.0352857319985413,-1.1106061118846307,3695,
"IUSG,SPYG,VGT,VONG",2015-12-02,2026-06-23,2653,1.1729090122589623,0.18762476185937182,-0.2189310247581189,0.8570039904881681,6.531285427447135,-1.6620785892692784,-0.8472705743552289,-0.1286639685707152,-1.110953260655351,3696,
"FTEC,IWY,MGC,SPYG",2015-12-02,2026-06-23,2653,1.1800572997105359,0.18203125435826184,-0.22163833844853362,0.8212985877465018,6.5408629716754,-1.4975762213567758,-1.059800370404299,-0.22297697070249978,-1.1113236159401776,3697,
"IWF,MGK,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1738737777073853,0.18663774721617155,-0.21903865660543434,0.8520767526088866,5.9040379894792885,-1.639876600076633,-0.8847729859950049,-0.1324134722507833,-1.1118528902869746,3698,
"FTEC,IUSG,QQQ,VGT",2015-12-02,2026-06-23,2653,1.1783353314123464,0.2071176227585405,-0.2600018292744764,0.7966006367589531,7.06192812850969,-1.5372035956672585,-0.10662371717462973,-1.5594220250233373,-1.1124733179906856,3699,
"IUSG,IWF,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1742173222000225,0.1782721682794044,-0.2062360541263933,0.8644083549530529,5.848486817489738,-1.6319706669555922,-1.202629855751719,0.3135828225905538,-1.1140577256852011,3700,
"DGRW,IUSG,IWY,XLK",2015-12-02,2026-06-23,2653,1.185238644669033,0.17425829548493255,-0.21822428994879728,0.7985284109565409,6.180097119972739,-1.3783387787639116,-1.3551401663585663,-0.10404388785596566,-1.116520216860719,3701,
"DGRW,IWY,SPYG,VUG",2015-12-02,2026-06-23,2653,1.175084012269107,0.16365934844423013,-0.1843265692663028,0.8878771470421388,5.549801410484142,-1.6120256703985107,-1.7578556454114453,1.0768299112570636,-1.1180035465712763,3702,
"IUSG,IWY,VGT,VONG",2015-12-02,2026-06-23,2653,1.1716318323094173,0.19039593351054562,-0.2225628819387857,0.8554702915956697,6.561245777273911,-1.6914701221887156,-0.7419776886794593,-0.2551847168812279,-1.1193653110744413,3703,
"DGRW,IUSG,IYW,MGK",2015-12-02,2026-06-23,2653,1.1864689234895183,0.1752052689936725,-0.2225588641304268,0.7872311429977306,6.307138387953805,-1.350026573843016,-1.3191591496822792,-0.25504475099191853,-1.1217699820245755,3704,
"IWY,MGK,VGT,VUG",2015-12-02,2026-06-23,2653,1.171415133714077,0.1963092399465487,-0.2322369816986196,0.845297069014205,6.439719296401495,-1.6964569714583173,-0.5172968760462421,-0.5921953095224325,-1.1218566104475176,3705,
"FTEC,IUSG,MGC,MGK",2015-12-02,2026-06-23,2653,1.1810593577467168,0.1822552280218379,-0.2252169862121347,0.8092428155049078,6.48051460379957,-1.4745160239522594,-1.0512903117281036,-0.3476440956656637,-1.1221739246276934,3706,
"IUSG,QQQ,SPYG,VUG",2015-12-02,2026-06-23,2653,1.1738666289703161,0.1822408144736023,-0.21364378434799602,0.8530124807036621,6.01567422093842,-1.6400411127915222,-1.0518379660337875,0.05552433507384367,-1.1244670791911286,3707,
"DGRW,QQQ,SPYG,VGT",2015-12-02,2026-06-23,2653,1.1817546805643853,0.1781223201156663,-0.2199328626353615,0.8098940648582603,6.098349794009611,-1.4585146738743635,-1.208323456711629,-0.16356437120474066,-1.1244672481916185,3708,
"IUSG,IWY,QQQ,XLK",2015-12-02,2026-06-23,2653,1.1802180641830982,0.1966244023776349,-0.2476705107204375,0.7938950899147545,6.665579882768277,-1.493876574890141,-0.5053220271365396,-1.1298435549729628,-1.124503606580625,3709,
"DGRW,IUSG,IWF,MGC",2015-12-02,2026-06-23,2653,1.1722747946730947,0.15328188793975595,-0.16400198614945036,0.9346343391236404,5.323292653305436,-1.6766737346595213,-2.1521555661830747,1.7848647642606348,-1.127010584332556,3710,
"IYW,MGK,SPYG,VGT",2015-12-02,2026-06-23,2653,1.180053899297205,0.20485977874282657,-0.2612579867269202,0.7841282913848532,7.22848084261226,-1.4976544745116196,-0.19241230833591327,-1.6031820004224349,-1.1271873298410708,3711,
"IWF,IWY,MGK,VGT",2015-12-02,2026-06-23,2653,1.1701783212540449,0.1956235504195425,-0.2299723999621695,0.8506392525873653,6.41064160560611,-1.7249195339556032,-0.543350198634742,-0.5133054849359434,-1.1281259235554129,3712,
"IWF,IWY,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1717453038488923,0.18536430047666896,-0.21594970556899917,0.8583679240879645,5.985310194745088,-1.6888588202425112,-0.9331586144708994,-0.024805607408323327,-1.1293381159441902,3713,
"DGRW,MGK,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1741434933749633,0.16398771978874516,-0.1855436633577842,0.8838227984780452,5.509646544135101,-1.6336696776102029,-1.7453789132600561,1.0344307618526656,-1.133562360412585,3714,
"MGK,QQQ,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1721861253273196,0.1863712926681531,-0.21903617107935844,0.8508699350877048,5.986519624881181,-1.6787142677858227,-0.8948971398886874,-0.13232688552574842,-1.1342916529646674,3715,
"FTEC,IWY,IYW,MGK",2015-12-02,2026-06-23,2653,1.1785861184417816,0.208952356244807,-0.26686269131772794,0.7829957616519253,7.263778639009141,-1.5314322748490448,-0.03691154935090904,-1.7984296061551501,-1.1364755234608253,3716,
"IUSG,IWY,VGT,XLK",2015-12-02,2026-06-23,2653,1.1787002135167455,0.202877060133285,-0.25731743120190315,0.7884310797976927,7.135510604338963,-1.5288066235827997,-0.2677472894054742,-1.4659073200087227,-1.1379089626147867,3717,
"IUSG,IWY,QQQ,VUG",2015-12-02,2026-06-23,2653,1.1722366640769082,0.1850062511957553,-0.21775791057362717,0.8495960064477288,6.040763261309052,-1.6775512278220572,-0.946762983577939,-0.08779691981514703,-1.1403638929474398,3718,
"DGRW,IUSG,SPYG,XMMO",2015-12-02,2026-06-23,2653,1.1824779193096564,0.1571756195024392,-0.18941185448030176,0.8298087779864114,5.642763176164425,-1.4418708991284308,-2.0042101178713168,0.8996769950927206,-1.1422630859070664,3719,
"FTEC,IWY,MGC,MGK",2015-12-02,2026-06-23,2653,1.1778333930051765,0.18600396090352156,-0.2291686465660698,0.8116466353083611,6.482849353176112,-1.5487546219914015,-0.9088542043967794,-0.4853056280932855,-1.1440946979333917,3720,
"DGRW,IUSG,SPYG,XLK",2015-12-02,2026-06-23,2653,1.1835347170591137,0.17141522104478857,-0.21483632193188207,0.7978875243411541,6.163499607250095,-1.4175509856711082,-1.4631650560715448,0.013980645441760827,-1.1449288805686653,3721,
"IUSG,IWF,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1714975246403088,0.18153341930259348,-0.21217634114516892,0.8555780457086407,5.983803441962091,-1.6945609225722806,-1.0787160119451888,0.10664474066500544,-1.149566316736696,3722,
"IWY,MGK,VGT,VONG",2015-12-02,2026-06-23,2653,1.168653835759451,0.1953569649407656,-0.2301389318480775,0.8488653500387642,6.493748946483731,-1.7600022688634949,-0.5534793273474243,-0.5191068526039228,-1.149866303156759,3723,
"IUSG,IYW,SPYG,VGT",2015-12-02,2026-06-23,2653,1.1788369630725786,0.19977241537667245,-0.2542304149548212,0.7857927440041886,7.3146591372338765,-1.5256596284601323,-0.3857107527237483,-1.358366856218841,-1.1502164112909588,3724,
"DGRW,IWF,IWY,SPYG",2015-12-02,2026-06-23,2653,1.171757738054466,0.162946744021637,-0.18242306379032433,0.893235431068775,5.512438625433694,-1.688572673906927,-1.7849316210076756,1.1431411468739165,-1.151137593880983,3725,
"DGRW,IUSG,IWY,IYW",2015-12-02,2026-06-23,2653,1.1831283041253648,0.1739101229512836,-0.21926959028589277,0.7931337981000119,6.397322081874661,-1.426903699926778,-1.3683692605452842,-0.14045836515495216,-1.1520543011579645,3726,
"IUSG,MGK,QQQ,VUG",2015-12-02,2026-06-23,2653,1.1718544674308504,0.1862175983988419,-0.22084390274277999,0.8432091449485575,5.964195384280705,-1.686346656616807,-0.9007368767093036,-0.1953017084395476,-1.1524547330091042,3727,
"DGRW,IWY,IYW,MGK",2015-12-02,2026-06-23,2653,1.1824161150682622,0.17894746644793158,-0.22649242134116696,0.7900814755226705,6.312754496597858,-1.4432931900093255,-1.1769713611486614,-0.3920756354865793,-1.1531531304465772,3728,
"DGRW,IWY,MGK,VUG",2015-12-02,2026-06-23,2653,1.172244513377879,0.16762774799604374,-0.1915231132648488,0.8752350833198851,5.49447640268458,-1.6773705931448855,-1.607073127068384,0.8261283867608828,-1.1555815573407813,3729,
"FTEC,IUSG,IWY,MGC",2015-12-02,2026-06-23,2653,1.1774577168650433,0.1809480226812159,-0.22193509051966237,0.8153195704993068,6.576684080860518,-1.5573999954516617,-1.1009586252829742,-0.2333147379202655,-1.1556505328947764,3730,
"IWY,QQQ,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1696942114408595,0.1850892645964588,-0.21594747994212915,0.8571031467746699,6.071076481710653,-1.736060273767506,-0.9436088229520077,-0.024728074630174943,-1.1560583986953903,3731,
"DGRW,IUSG,MGC,VONG",2015-12-02,2026-06-23,2653,1.1699581861012294,0.15301979426475598,-0.16392367629818053,0.9334819577033512,5.4175834362115065,-1.7299854681593203,-2.1621140252148074,1.7875927958130553,-1.1561083824814913,3732,
"IUSG,IWF,MGK,QQQ",2015-12-02,2026-06-23,2653,1.1712939963444209,0.18555217947454405,-0.21939026107841408,0.8457630642420555,5.931771498331288,-1.6992446858984718,-0.9260200015178689,-0.14466209845434816,-1.156360763095466,3733,
"IYW,MGK,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1785031948266562,0.19852061346982453,-0.25254898471248344,0.7860677551162283,6.780846197916814,-1.533340582417313,-0.4332739684525969,-1.299791917307438,-1.156610865205923,3734,
"IWY,IYW,SPYG,VGT",2015-12-02,2026-06-23,2653,1.176814512279203,0.2035400277428503,-0.25800350687417245,0.7889041130053948,7.319582092816914,-1.5722019571998012,-0.2425573042628615,-1.4898077112232289,-1.1568297121234048,3735,
"DGRW,MGC,MGK,QQQ",2015-12-02,2026-06-23,2653,1.1763983704509597,0.16149022074875385,-0.1886617820503233,0.8559773950702864,5.4561055484161,-1.581778560910442,-1.8402733889529497,0.9258068015270519,-1.1578099368356956,3736,
"DGRW,IWY,MGC,VGT",2015-12-02,2026-06-23,2653,1.175544563239497,0.16653508917443283,-0.1956932892772195,0.8510005110012684,6.019836320490341,-1.6014270863758637,-1.6485895738528216,0.6808545603339252,-1.1591195032769932,3737,
"IUSG,IYW,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1786860567608124,0.1934749811760077,-0.24536277311742352,0.7885262247318022,6.858922626959027,-1.5291324106875752,-0.6249868073342278,-1.0494503363211132,-1.1619523148082787,3738,
"FTEC,MGK,QQQ,VGT",2015-12-02,2026-06-23,2653,1.173853248547051,0.21201533938475037,-0.26792127563060253,0.791334465266832,7.010557793071863,-1.6403490342798088,0.0794689474848816,-1.8353068490510487,-1.1633952027046497,3739,
"DGRW,IWF,IWY,MGK",2015-12-02,2026-06-23,2653,1.1711826242001866,0.16695631249437048,-0.18985778763505223,0.8793756346476377,5.456966097326162,-1.7018076748059756,-1.6325848565516117,0.8841422993079214,-1.163850834506887,3740,
"IUSG,IYW,MGK,VGT",2015-12-02,2026-06-23,2653,1.1780339250635519,0.2037758461825252,-0.2615335986832673,0.7791574283704551,7.258337175811624,-1.5441398105881683,-0.23359719383505353,-1.6127833226181385,-1.164705727968228,3741,
"IUSG,IWF,IWY,QQQ",2015-12-02,2026-06-23,2653,1.1698537533821423,0.18429653204525032,-0.2163030239360012,0.8520293830925784,6.010883220077458,-1.7323887612129019,-0.9737293309510342,-0.03711393947129781,-1.1657359677860208,3742,
"DGRW,MGC,SPYG,VGT",2015-12-02,2026-06-23,2653,1.1755598825770837,0.16373570515075264,-0.19216682521022035,0.8520498008521212,6.000210033212888,-1.6010745449699766,-1.754954411210725,0.8037037943351775,-1.1662828369811702,3743,
"DGRW,MGK,QQQ,VGT",2015-12-02,2026-06-23,2653,1.1787671467756273,0.18208103021380917,-0.22749907957275023,0.8003594148853813,6.057702740286315,-1.5272662994628259,-1.0579090969188265,-0.4271439618048156,-1.166434671168024,3744,
"DGRW,IUSG,QQQ,VGT",2015-12-02,2026-06-23,2653,1.1787947277429465,0.1770339889330501,-0.22023256685870432,0.8038501819153325,6.1321079844492425,-1.5266315831809119,-1.2496754713874587,-0.17400498071191126,-1.1730194291490759,3745,
"DGRW,IUSG,MGK,VUG",2015-12-02,2026-06-23,2653,1.1723930713138644,0.1638086611412095,-0.18805108547305313,0.8710859643757949,5.493045791151737,-1.6739518537045148,-1.752182389939764,0.9470812581213788,-1.173214392209911,3746,
"DGRW,IUSG,IWY,VUG",2015-12-02,2026-06-23,2653,1.171512513030651,0.16257181537764764,-0.18464399948860716,0.8804608643005406,5.577515978343466,-1.694215997201107,-1.7991773350295481,1.0657717921558756,-1.1737068406782427,3747,
"DGRW,IUSG,IWF,MGK",2015-12-02,2026-06-23,2653,1.1716128139951012,0.16314370014117574,-0.18588950927038714,0.8776380161608459,5.457532686333591,-1.691907787540017,-1.7774481155492707,1.0223827430330974,-1.17471177982817,3748,
"IWY,IYW,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1761801256728188,0.19723309210156192,-0.24956011687358845,0.7903229673572716,6.8638230867735395,-1.5868009922315016,-0.48219437371733814,-1.1956705885307402,-1.1771929259371003,3749,
"IUSG,QQQ,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1693428134762374,0.18125817155926005,-0.21218340911894285,0.8542523296798047,6.071412414272737,-1.744146937552585,-1.0891742703352978,0.1063985180614086,-1.1775460462646001,3750,
"DGRW,IUSG,IYW,SPYG",2015-12-02,2026-06-23,2653,1.1816210934775504,0.17107274044356924,-0.21591740256117728,0.7923064024220933,6.383251274711564,-1.4615888916161293,-1.4761778807282497,-0.02368028762866285,-1.178383867552272,3751,
"IUSG,MGK,QQQ,VONG",2015-12-02,2026-06-23,2653,1.1695931811331184,0.18528580501212666,-0.21938843200935318,0.8445559472535333,6.014203922676722,-1.73838526768625,-0.936141112495018,-0.14459838031379763,-1.1789546436543898,3752,
"DGRW,IWY,SPYG,VONG",2015-12-02,2026-06-23,2653,1.1695672712282634,0.16268155179908028,-0.18243042846552027,0.8917457091311247,5.602613942684477,-1.7389815280814709,-1.7950078118347361,1.1428845882675336,-1.1794161899376494,3753,
"DGRW,FTEC,MGK,SPYG",2015-12-02,2026-06-23,2653,1.1819233328379588,0.17509425541800638,-0.2235930008842382,0.7830936331887183,6.119435814952142,-1.4546335067354332,-1.3233771993747694,-0.29107032948771167,-1.1825439790776897,3754,
"FTEC,IUSG,MGC,SPYG",2015-12-02,2026-06-23,2653,1.1757681897162826,0.17810670968140685,-0.2185632841461766,0.814897663974924,6.561662483137244,-1.596280806905657,-1.2089165876600978,-0.1158532177364645,-1.1839860232981507,3755,
"IWY,MGK,VGT,XLK",2015-12-02,2026-06-23,2653,1.1745568609479604,0.20779327774523004,-0.26522202447318655,0.7834691638372497,7.075511081768784,-1.6241569173809949,-0.0809516649798006,-1.74127471636361,-1.1846189014571595,3756,
"FTEC,IWY,QQQ,VGT",2015-12-02,2026-06-23,2653,1.171300633950183,0.21071155572978895,-0.2646520400819566,0.7961833797485047,7.093384477119002,-1.6990919357646055,0.029930643616320512,-1.7214185248570688,-1.1848504797688204,3757,
"DGRW,IWY,MGK,VONG",2015-12-02,2026-06-23,2653,1.169542904492735,0.16669982398321914,-0.1898559146659124,0.8780333458483988,5.541577637770968,-1.7395422757738204,-1.6423303428950389,0.8842075467682005,-1.1856287314017817,3758,
"IUSG,IWY,IYW,VGT",2015-12-02,2026-06-23,2653,1.1753709323601091,0.20247407300931197,-0.25828064303767867,0.783930497570329,7.348999853171945,-1.6054228253546787,-0.28305910783986293,-1.4994621312751413,-1.1875215712843266,3759,
"IUSG,IWY,QQQ,VONG",2015-12-02,2026-06-23,2653,1.1677858334897055,0.1840215845953046,-0.2163014572588347,0.8507644235382901,6.0966919982289,-1.7799774628793859,-0.9841761794534416,-0.037059362113872674,-1.1926534576985,3760,
"IWY,MGK,QQQ,XLK",2015-12-02,2026-06-23,2653,1.1743009683316188,0.2015004164507186,-0.25575141056122785,0.7878760707850666,6.6145859497281805,-1.6300457322341604,-0.32005396835960437,-1.4113528335650765,-1.193309623337977,3761,
"DGRW,IWY,MGC,QQQ",2015-12-02,2026-06-23,2653,1.1725482891217696,0.16019908655707216,-0.1853171298156225,0.8644591394031353,5.543888841111356,-1.6703798517228419,-1.8893310663361729,1.042322369877424,-1.1935247717867878,3762,
"IUSG,MGC,SPYG,VUG",2015-12-02,2026-06-23,2653,1.1701073686896526,0.16792128546538354,-0.19393386864903378,0.8658687965910392,5.9255508696795625,-1.7265523536947454,-1.5959199358946585,0.742146401779667,-1.1936228772598367,3763,
"IUSG,IYW,MGK,QQQ",2015-12-02,2026-06-23,2653,1.1764349529125002,0.1974395524965047,-0.2528804502911254,0.7807624206189325,6.8043974175478255,-1.5809366947168613,-0.47434974570518496,-1.3113389773824313,-1.1950410665464724,3764,
"DGRW,MGC,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1728837171747462,0.15740768049413778,-0.1818039254687788,0.865810130822337,5.535791893047606,-1.6626607008978729,-1.9953927746878386,1.1647096832598307,-1.1970062462033217,3765,
"DGRW,IWY,QQQ,VGT",2015-12-02,2026-06-23,2653,1.1753394923092815,0.18077880499456644,-0.22418356748901824,0.8063874039448586,6.137169417592819,-1.6061463500930833,-1.1073881867744655,-0.3116435307583222,-1.1976183372305458,3766,
"DGRW,IUSG,MGK,VONG",2015-12-02,2026-06-23,2653,1.1698732061646486,0.16288695763777117,-0.1858972320454462,0.8762204571069153,5.543864603096758,-1.7319410975163223,-1.787203252531723,1.0221137095246469,-1.1977087826127486,3767,
"MGC,MGK,SPYG,VGT",2015-12-02,2026-06-23,2653,1.173999844251069,0.1817746606242916,-0.22421199734212818,0.8107267353179104,6.478855645229937,-1.6369754513622012,-1.069549854772979,-0.3126339238577467,-1.2018794668845436,3768,
"DGRW,IUSG,IWF,IWY",2015-12-02,2026-06-23,2653,1.168373402876071,0.16186354656626079,-0.18279521282500918,0.8854911683120149,5.545765331551253,-1.7664558248612134,-1.8260885756066092,1.130176822560173,-1.205019120600555,3769,
"IUSG,IWY,IYW,QQQ",2015-12-02,2026-06-23,2653,1.1747295641156164,0.19616987588865253,-0.24989321627189404,0.7850148107870671,6.885965795046442,-1.6201825276802648,-0.5225921250103965,-1.2072745649645455,-1.2083238143361605,3770,
"IWY,MGK,QQQ,VUG",2015-12-02,2026-06-23,2653,1.165676771198173,0.1898793505147245,-0.22546850334946208,0.8421546588279932,5.991591407941835,-1.8285129678352887,-0.761605673217336,-0.3564060416466275,-1.2140193942121706,3771,
"FTEC,MGK,QQQ,SPYG",2015-12-02,2026-06-23,2653,1.1742847228171127,0.1973644546884683,-0.2528643651716693,0.7805150977065424,6.623774157155678,-1.6304195875977436,-0.4772031470499651,-1.3107786300865416,-1.2205264639311697,3772,
"IWF,IWY,MGK,QQQ",2015-12-02,2026-06-23,2653,1.164863171034237,0.1892074403665669,-0.22402794511939672,0.8445707086485479,5.960841789587718,-1.8472362151036983,-0.7871354372737704,-0.30622221111965864,-1.221003180957912,3773,
"IUSG,IWF,MGC,SPYG",2015-12-02,2026-06-23,2653,1.1672168061652155,0.16721323371600372,-0.1922405695535681,0.8698124131878912,5.885647371735496,-1.793072395465641,-1.6228229290269676,0.8011348085408869,-1.2231561147327334,3774,
