window,variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
2003-04-02_2009-03-28,x100_1_x200_0_x221_0,0.0001905651567053468,0.003630544517870884,0.0828244291720713,-0.3183777509331871,-0.1343897047812951,8.312557751240023,1.0011409077939466
2003-04-02_2009-03-28,x100_1_x200_0_x221_1,0.0017174731135758403,0.005991744486459656,0.09234271501239052,-0.25999079093915445,-0.15921295195264598,9.267384082980037,1.0103216662299381
2003-04-02_2009-03-28,x100_1_x200_1_x221_0,0.005307916215427921,0.009581107503675856,0.092473987150198,-0.22080687905409974,-0.14964555579186653,8.965642770879095,1.0321863716617945
2003-04-02_2009-03-28,x100_1_x200_1_x221_1,0.00621481532592294,0.011942307472264631,0.10706206218616118,-0.16866565204335757,-0.18000523082731185,10.544730170831194,1.0377710120383035
2003-04-02_2009-03-28,baseline_buyhold,0.032081848173304506,0.05976905332321876,0.23770781990918072,0.12523379893262415,-0.5340402878786301,15.357394419059863,1.2080006133765042
2020-08-12_2025-10-01,x100_0_x200_0_x221_0,0.08323948281124993,0.08243497696225442,0.07024418946247621,0.7464671080056338,-0.10564083657516246,3.472211006221678,1.5062396237414994
2020-08-12_2025-10-01,x100_0_x200_0_x221_1,0.10031633070475787,0.099461073200682,0.0877108476480114,0.791932526743251,-0.09400340239486214,4.105042742788712,1.631905899295567
2020-08-12_2025-10-01,x100_0_x200_1_x221_0,0.0954888537758809,0.09575497792639244,0.09523757067731022,0.6904310710442992,-0.12288836185222102,5.302683074827529,1.5955566331200552
2020-08-12_2025-10-01,x100_0_x200_1_x221_1,0.11269865708009452,0.11278107416482004,0.10925093609505904,0.7577150102658378,-0.1307305451359283,5.85108200585264,1.7281960015651086
2020-08-12_2025-10-01,x100_1_x200_0_x221_0,0.10080581060807181,0.09969341879525885,0.08524324373611807,0.8175829044118055,-0.08141569344164369,3.6000656635181594,1.635628413818793
2020-08-12_2025-10-01,x100_1_x200_0_x221_1,0.11751745155419568,0.11671951503368645,0.10568355370833513,0.8205582797964428,-0.10903206583866848,4.780657394318506,1.7668822844606191
2020-08-12_2025-10-01,x100_1_x200_1_x221_0,0.11307504673335145,0.11301341975939688,0.1082715409961556,0.7667150480692285,-0.12931792076025161,5.363210523184275,1.7311929665047432
2020-08-12_2025-10-01,x100_1_x200_1_x221_1,0.1299119740997985,0.13003951599782448,0.12542709052947107,0.7975909795525283,-0.13846373054794198,6.065170117133752,1.8695986439256325
2020-08-12_2025-10-01,baseline_buyhold,0.17532260474766526,0.1880842557429256,0.2303833823995898,0.6861790728844126,-0.35118716676963274,13.439306625244777,2.287788540072037
2007-02-21_2025-10-01,x100_0_x200_0_x221_0,0.09142410773530396,0.09095467471431586,0.08307181041503675,0.7337588335896253,-0.14932300893197398,4.292902791222575,5.083905050048683
2007-02-21_2025-10-01,x100_0_x200_0_x221_1,0.10721843066724057,0.10656029968567193,0.09675663576662519,0.7912666565870856,-0.1192006445196946,4.516499659977324,6.6401487186361265
2007-02-21_2025-10-01,x100_0_x200_1_x221_0,0.09832681101055085,0.09894860519187382,0.1013115533605753,0.6805601424990557,-0.14406786692917325,4.826914385963694,5.71597417773081
2007-02-21_2025-10-01,x100_0_x200_1_x221_1,0.1134408362308843,0.11455423016322987,0.1188119971401795,0.7116640760063073,-0.16004912765754267,5.903712329422088,7.369131463380457
2007-02-21_2025-10-01,x100_1_x200_0_x221_0,0.09833316584442753,0.09869274948722342,0.09866164293035926,0.6962457490770806,-0.14843634553149665,5.0016787315559395,5.716588931665945
2007-02-21_2025-10-01,x100_1_x200_0_x221_1,0.11368140849355535,0.1142983744585795,0.11476546767960054,0.7345273466224324,-0.1378064047766055,5.676282265996313,7.398782262837062
2007-02-21_2025-10-01,x100_1_x200_1_x221_0,0.10498604538181966,0.10668667996478139,0.11673571916797736,0.6569255795172064,-0.1620510557419285,5.744631115149564,6.395666296517828
2007-02-21_2025-10-01,x100_1_x200_1_x221_1,0.11964216262333127,0.12229230493613744,0.13585124164514056,0.6793629842354757,-0.1802784630755904,6.935758347177373,8.170539198694536
2007-02-21_2025-10-01,baseline_buyhold,0.15899445087236064,0.1726108633421886,0.22360241905327818,0.6377876587650352,-0.5340402878786299,13.292301811677278,15.527427194427943
2003-01-07_2016-06-14,x100_0_x200_0_x221_0,0.06928556667233332,0.07022506409392115,0.08026612296486486,0.5011462197012929,-0.1213101187332522,5.558970033865193,2.457940924619228
2003-01-07_2016-06-14,x100_0_x200_0_x221_1,0.07324686223970578,0.07472938774146023,0.08973106116805155,0.49848276794241225,-0.12809847742780917,6.1162413112372125,2.5830351496194317
2003-01-07_2016-06-14,x100_0_x200_1_x221_0,0.06853465244337831,0.07057604071283576,0.09244383429259316,0.4389264143286062,-0.1440678669291733,6.914244746561107,2.434869426697603
2003-01-07_2016-06-14,x100_0_x200_1_x221_1,0.07175324008760908,0.07508036436037484,0.1073847413793496,0.41980232741933976,-0.16004912765754284,7.746281297199116,2.5351917708075478
2003-01-07_2016-06-14,x100_1_x200_0_x221_0,0.06575107917760614,0.06795796347058783,0.09232988087336624,0.4111124493125746,-0.1408250038939287,6.9505218728102225,2.351082595666449
2003-01-07_2016-06-14,x100_1_x200_0_x221_1,0.0692644008983534,0.07246228711812688,0.10462171986989101,0.40586493101942467,-0.15921295195264487,7.489866198021117,2.457287854304457
2003-01-07_2016-06-14,x100_1_x200_1_x221_0,0.0645857742261291,0.06830894008950243,0.10681473599436386,0.3586484555045273,-0.1620510557419287,8.330358300124107,2.3168053883581936
2003-01-07_2016-06-14,x100_1_x200_1_x221_1,0.06735758951817905,0.07281326373704149,0.1233162297990381,0.34718271720447497,-0.18027846307559034,9.084387825527882,2.3991076974373695
2003-01-07_2016-06-14,baseline_buyhold,0.11813148849014743,0.13355129675400965,0.20920188394652403,0.49498262061769643,-0.5340402878786301,13.340615255740005,4.4771087697966285
2018-01-11_2025-10-01,x100_0_x200_0_x221_0,0.09532876200890916,0.0947856336181819,0.08611379983757839,0.7523258030696113,-0.1493230089319745,5.035472842585074,2.0164466720535708
2018-01-11_2025-10-01,x100_0_x200_0_x221_1,0.12665889160333044,0.12468503195268676,0.10383977120458607,0.9118378329834477,-0.11529475573588635,4.00200370179866,2.505677474842171
2018-01-11_2025-10-01,x100_0_x200_1_x221_0,0.11527776813801816,0.11482605303686623,0.10664370818772141,0.7954154490534944,-0.12288836185222181,4.539232593003919,2.3171932994554245
2018-01-11_2025-10-01,x100_0_x200_1_x221_1,0.1461773100095365,0.14472545137137108,0.128331634244482,0.8939763920781212,-0.13693981952772233,5.419344810880924,2.8600919010497905
