ticker,variant,kind,note,start,end,observations,long_window,short_window,entry_days_long,entry_days_short,exit_days_long,exit_days_short,window,entry_days,exit_days,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
DGRW,hybridL200_S20_eL1_eS2_xL2_xS1,hybrid,More aggressive bull-regime entry.,2013-05-22,2026-03-26,3231,200.0,20.0,1.0,2.0,2.0,1.0,,,,0.09280609769201131,0.0949182664445265,0.11079733275533289,0.8566836771615145,0.8566836771615145,-0.20426262030826164,6.229306674440189,3.1201661946356922,2.1201661946356922
DGRW,hybridL250_S20_eL3_eS2_xL2_xS1,hybrid,Slower long trend filter.,2013-05-22,2026-03-26,3231,250.0,20.0,3.0,2.0,2.0,1.0,,,,0.09167445231914595,0.09377097590767117,0.10979847668453922,0.8540280224204159,0.8540280224204159,-0.14266502667234485,5.021460037612828,3.078992014556955,2.078992014556955
DGRW,hybridL200_S20_eL3_eS2_xL1_xS1,hybrid,"Slower entry, faster bull exit.",2013-05-22,2026-03-26,3231,200.0,20.0,3.0,2.0,1.0,1.0,,,,0.08899336368186139,0.09101232918076299,0.10703962289407362,0.8502676552852655,0.8502676552852655,-0.14833194862728796,5.538641462118465,2.983433641093545,1.9834336410935451
DGRW,hybridL200_S20_eL1_eS1_xL2_xS1,hybrid,Most aggressive entry profile.,2013-05-22,2026-03-26,3231,200.0,20.0,1.0,1.0,2.0,1.0,,,,0.09138767540500359,0.09371950813062574,0.1116964637567429,0.8390552841022068,0.8390552841022068,-0.21969126516244825,6.8420840622443375,3.0686376893488463,2.0686376893488463
DGRW,baseline_buyhold,baseline,total return buy and hold,2013-05-22,2026-03-26,3231,,,,,,,,,,0.12392437240536847,0.12896948409058454,0.15546300897302384,0.8295830946702153,0.8295830946702153,-0.3203581687918219,4.897886123975387,4.4722076788787986,3.4722076788787986
DGRW,sma200_2in_2out,single_sma,Faster plain 200-SMA entry.,2013-05-22,2026-03-26,3231,,,,,,,200.0,2.0,2.0,0.06707130255313865,0.07029118885161452,0.1034223657149051,0.6796517210346916,0.6796517210346916,-0.16741618266311203,6.806390188239914,2.2986888060832653,1.2986888060832653
DGRW,sma200_3in_2out,single_sma,Plain 200-SMA control.,2013-05-22,2026-03-26,3231,,,,,,,200.0,3.0,2.0,0.06596198070154857,0.06916659875652367,0.1026090589882901,0.6740788721629059,0.6740788721629059,-0.18000415666314434,6.90871527707914,2.2682369403606017,1.2682369403606017
DGRW,sma150_3in_2out,single_sma,Historically strong plain SMA variant.,2013-05-22,2026-03-26,3231,,,,,,,150.0,3.0,2.0,0.06422464916636361,0.06725903848293463,0.09988802129955188,0.6733443871235877,0.6733443871235877,-0.1741745604251233,7.163733087224131,2.221292244271286,1.221292244271286
DGRW,sma250_3in_1out,single_sma,Slower long-term filter.,2013-05-22,2026-03-26,3231,,,,,,,250.0,3.0,1.0,0.062341150987892835,0.06562957932000604,0.1012952391505801,0.6479038883796366,0.6479038883796366,-0.17102441819905445,6.548114088438944,2.17141113300992,1.17141113300992
DGRW,sma200_3in_1out,single_sma,Faster 200-SMA exit.,2013-05-22,2026-03-26,3231,,,,,,,200.0,3.0,1.0,0.059551251257662585,0.06287587510902239,0.10006249747621833,0.6283660381749515,0.6283660381749515,-0.18382538311166388,7.5657546582527,2.0994209522737743,1.0994209522737743
