window_id,start,end,trading_days,span_years,ticker,variant,baseline_variant,strategy_cagr,strategy_annreturn,strategy_annvol,strategy_sharpe,strategy_sharpe_norf,strategy_maxdd,strategy_ulcerindex,strategy_totalmultiple,strategy_totalreturn,buyhold_cagr,buyhold_annreturn,buyhold_annvol,buyhold_sharpe,buyhold_sharpe_norf,buyhold_maxdd,buyhold_ulcerindex,buyhold_totalmultiple,buyhold_totalreturn,sharpe_delta,cagr_delta,maxdd_delta,strategy_beats_buyhold_sharpe,strategy_beats_buyhold_cagr,strategy_better_maxdd
sample_002,2016-06-07,2025-10-13,2352,9.333333333333334,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11775349462036266,0.119106091237757,0.12444778043732474,0.9570768624334128,0.9570768624334128,-0.16078471838991915,6.092911096540727,2.82637428151903,1.8263742815190298,0.13891172494714765,0.14652350495764876,0.1811339389036952,0.8089235283264722,0.8089235283264722,-0.3159408568267442,6.975468261484834,3.3669804687979052,2.3669804687979052,0.14815333410694065,-0.021158230326784988,0.15515613843682508,1.0,0.0,1.0
sample_002,2016-06-07,2025-10-13,2352,9.333333333333334,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.18941668850153293,0.18857896436305688,0.17318162983492086,1.0889085900324011,1.0889085900324011,-0.2517511863973382,6.703237063546041,5.047979610103137,4.047979610103137,0.20834858424002478,0.2148797454313778,0.22588609830426787,0.9512747665504209,0.9512747665504209,-0.35118714080626945,10.651211343738007,5.849618600697354,4.849618600697354,0.13763382348198028,-0.018931895738491855,0.09943595440893127,1.0,0.0,1.0
sample_002,2016-06-07,2025-10-13,2352,9.333333333333334,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1672187430862575,0.1718091492459392,0.18502570924619782,0.9285690618125265,0.9285690618125265,-0.3259970747523001,10.670626686883722,4.234034178563697,3.2340341785636966,0.19119439859877008,0.19893555670045676,0.21846746392795124,0.9105958073741547,0.9105958073741547,-0.3459128983399541,10.723554887108468,5.118837353549382,4.118837353549382,0.017973254438371833,-0.023975655512512573,0.01991582358765398,1.0,0.0,1.0
sample_002,2016-06-07,2025-10-13,2352,9.333333333333334,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.18887444567323164,0.18606076898500726,0.16085436538132644,1.1567032610145564,1.1567032610145564,-0.2459232949718878,6.813082988720759,5.026541359977282,4.026541359977282,0.2003316454818973,0.20524772296801358,0.21238380850172203,0.9664000491183838,0.9664000491183838,-0.32684418616212846,10.21875868336574,5.497244528553611,4.497244528553611,0.1903032118961726,-0.011457199808665663,0.08092089119024065,1.0,0.0,1.0
sample_002,2016-06-07,2025-10-13,2352,9.333333333333334,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.17429297368077123,0.1714861135569757,0.14657942146129926,1.169919432396262,1.169919432396262,-0.15039519968055465,6.157241125193264,4.479679893942566,3.479679893942566,0.1927820413914203,0.197122781496278,0.20342172382305465,0.9690350558023206,0.9690350558023206,-0.3094755942535814,7.386299907555177,5.182868492955073,4.182868492955073,0.20088437659394143,-0.018489067710649065,0.15908039457302675,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1409512812081437,0.1398706924939774,0.12602387683968339,1.1098745412498994,1.1098745412498994,-0.1446270320498641,4.615746700157676,1.5544332798422698,0.5544332798422698,0.16235175628838072,0.174835129067232,0.2202925983694428,0.7936495840592153,0.7936495840592153,-0.3510320002648687,6.684257290624163,1.6541304210623815,0.6541304210623815,0.3162249571906841,-0.021400475080237014,0.2064049682150046,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.10955597213314094,0.11118727149723727,0.11978933042636676,0.9281901075954584,0.9281901075954584,-0.13832237189160038,4.510776658001343,1.4159074768612512,0.4159074768612512,0.1531735171054205,0.16428334867239563,0.20797330422244767,0.7899251747074164,0.7899251747074164,-0.3203582640319431,6.111876163741637,1.6108398875599554,0.6108398875599554,0.13826493288804198,-0.04361754497227954,0.18203589214034274,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14651867053258516,0.14529687193244775,0.13031131762819617,1.1149981028279394,1.1149981028279394,-0.14220494510885484,4.54752095863207,1.5799524727032617,0.5799524727032617,0.16905873683539796,0.178577690034394,0.21061357388096064,0.8478925965869921,0.8478925965869921,-0.34295663442268143,6.78591755643245,1.68627608841823,0.68627608841823,0.2671055062409473,-0.0225400663028128,0.2007516893138266,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.17867303165030934,0.17361998141468574,0.13523691224467,1.2838209519348778,1.2838209519348778,-0.13699016997646205,3.6835888424775374,1.7331164471575045,0.7331164471575045,0.18634335098729005,0.19564137225849998,0.22219802807287048,0.8804820364757641,0.8804820364757641,-0.3159408568267442,5.990581417226908,1.7711341582012392,0.7711341582012392,0.4033389154591137,-0.007670319336980702,0.17895068685028218,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.2141235216558004,0.21230377585142024,0.19010318662245881,1.1167817837428016,1.1167817837428016,-0.2517511863973381,6.591009191227033,1.913724304824643,0.9137243048246431,0.27617960451259327,0.2756898990442509,0.2511800595823394,1.0975787628311988,1.0975787628311988,-0.2855936884555755,6.525843516048529,2.260998044436737,1.2609980444367368,0.019203020911602753,-0.06205608285679287,0.033842502058237356,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.26274628720350024,0.24807929252154878,0.17108748561826764,1.4500142522116795,1.4500142522116795,-0.18682845777926207,3.9775898779614294,2.1823604284140385,1.1823604284140385,0.2553535269699483,0.2569253495889672,0.24177156298047348,1.0626781182273186,1.0626781182273186,-0.3239203268941168,6.469931281742304,2.139912143294207,1.139912143294207,0.38733613398436084,0.007392760233551954,0.13709186911485474,1.0,1.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.2152917517941637,0.2108706892616354,0.1771482816632569,1.190362600651593,1.190362600651593,-0.24592329497188783,6.551622866899885,1.919891133549071,0.9198911335490709,0.2608869161127392,0.25996473154930133,0.23638904876735367,1.0997325506612197,1.0997325506612197,-0.30756899963311574,6.415495848880768,2.17162910076754,1.17162910076754,0.09063004999037338,-0.045595164318575465,0.0616457046612279,1.0,0.0,1.0
sample_003,2018-07-24,2021-11-24,843,3.3452380952380953,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.18217561273112426,0.1787113734115387,0.1501141871444881,1.1905028885745834,1.1905028885745834,-0.14242113644849308,4.0063302681167885,1.7504051474730349,0.7504051474730349,0.1781087246119295,0.19419265528573312,0.24486073591168667,0.7930738857036358,0.7930738857036358,-0.3094755942535812,6.493349718181897,1.730342277195387,0.7303422771953869,0.3974290028709476,0.004066888119194756,0.1670544578050881,1.0,1.0,1.0
sample_004,2018-01-03,2024-11-14,1729,6.861111111111111,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09894146542561755,0.10111607207352251,0.11606668029708998,0.8711894905127021,0.8711894905127021,-0.14462703204986427,5.493429551232098,1.910429486969802,0.910429486969802,0.11613874423694459,0.1272852495358579,0.1862111536121439,0.6835533053029585,0.6835533053029585,-0.35103200026486886,6.85299013270321,2.125199779078342,1.1251997790783421,0.18763618520974357,-0.017197278811327044,0.2064049682150046,1.0,0.0,1.0
