window_id,bucket_years,window_source,start,end,trading_days,span_years,ticker,variant,baseline_variant,strategy_cagr,strategy_annreturn,strategy_annvol,strategy_sharpe,strategy_sharpe_norf,strategy_maxdd,strategy_ulcerindex,strategy_totalmultiple,strategy_totalreturn,buyhold_cagr,buyhold_annreturn,buyhold_annvol,buyhold_sharpe,buyhold_sharpe_norf,buyhold_maxdd,buyhold_ulcerindex,buyhold_totalmultiple,buyhold_totalreturn,sharpe_delta,cagr_delta,maxdd_delta,strategy_beats_buyhold_sharpe,strategy_beats_buyhold_cagr,strategy_better_maxdd
03y_06,3,tail,2023-03-27,2026-03-26,753,2.988095238095238,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.15815848522713383,0.15673329600491068,0.14040220717870652,1.1163164679129127,1.1163164679129127,-0.13855824622250687,3.9762016731346357,1.5507608818568133,0.5507608818568133,0.2306747583985711,0.2259366210060996,0.1917493382621351,1.178291529211058,1.178291529211058,-0.23215990493503197,5.157047217386683,1.8593311489643884,0.8593311489643884,-0.06197506129814534,-0.07251627317143727,0.0936016587125251,0.0,0.0,1.0
03y_06,3,tail,2023-03-27,2026-03-26,753,2.988095238095238,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.19778713629554812,0.1911916212872455,0.14604759354114252,1.3091049065001241,1.3091049065001241,-0.1316018709003369,3.456724505975617,1.7147698658396804,0.7147698658396804,0.29122206062809686,0.2731155798328905,0.18699140852190638,1.4605782265172602,1.4605782265172602,-0.20127167475951058,3.922373191087659,2.146255259636177,1.146255259636177,-0.1514733200171361,-0.09343492433254874,0.06966980385917368,0.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.07746038172081904,0.08093242263804902,0.11203066181837584,0.7224131440842214,0.7224131440842214,-0.14705599632503286,5.856666872894505,1.4517036669484837,0.45170366694848374,0.12607936735811598,0.13681411319973458,0.189601415884757,0.7215880354126287,0.7215880354126287,-0.3510317341787551,5.982597874175808,1.8098407685733278,0.8098407685733278,0.0008251086715926892,-0.04861898563729694,0.20397573785372225,1.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08093772791192455,0.0840631919034833,0.11122527768727479,0.7557921513114904,0.7557921513114904,-0.13832409690541897,5.079381368104826,1.4752623081504601,0.4752623081504601,0.13567814329013528,0.14403800216891188,0.1827285640759375,0.7882621028480981,0.7882621028480981,-0.3203581348253537,5.69148702349419,1.888239469154479,0.888239469154479,-0.0324699515366077,-0.05474041537821073,0.18203403791993472,0.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08729894936252092,0.09025445992535094,0.11404612075250693,0.7913856195180318,0.7913856195180318,-0.14220497203110036,4.813687583829937,1.5191497971148016,0.5191497971148016,0.1217190306073952,0.13201438137476454,0.18444466422028472,0.7157397690675291,0.7157397690675291,-0.3429564784660154,6.13022914942832,1.7750986235195454,0.7750986235195454,0.07564585045050265,-0.03442008124487428,0.20075150643491504,1.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08650500583185883,0.08980966836325587,0.11655633316662943,0.7705258558096846,0.7705258558096846,-0.1607840005480714,6.354351816156763,1.5136158778053859,0.5136158778053859,0.13519686645918094,0.14488307428129493,0.18983711595784536,0.763196772929627,0.763196772929627,-0.31594085682674355,5.350577050891295,1.8842450445974852,0.8842450445974852,0.007329082880057625,-0.048691860627322114,0.15515685627867215,1.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1603100949838181,0.16291540212094058,0.16773601734447086,0.9712607029793107,0.9712607029793107,-0.2517514197129505,6.369487010093969,2.101909956210043,1.1019099562100432,0.2284134253372443,0.22983049940011277,0.21862355968204042,1.0512613541485254,1.0512613541485254,-0.2855936503411688,5.929922235100377,2.79491258436168,1.79491258436168,-0.08000065116921473,-0.0681033303534262,0.033842230628218284,0.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1677729511548347,0.16538216209156345,0.14270225074341103,1.158931700306063,1.158931700306063,-0.1868284096721065,5.267913591980062,2.1703249475121362,1.1703249475121362,0.1900016094835495,0.1947946135023431,0.20318456437509977,0.9587077350163866,0.9587077350163866,-0.3239203766524226,5.826717124257055,2.3847230640121273,1.3847230640121273,0.20022396528967645,-0.02222865832871479,0.13709196698031612,1.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1496982369774582,0.15096515256511722,0.15050660146792585,1.0030467175042093,1.0030467175042093,-0.24592331459818512,6.012693037087371,2.0076079868553234,1.0076079868553234,0.207770285107155,0.20899871834132047,0.2003372752104384,1.0432343063555394,1.0432343063555394,-0.30756930479319894,5.516140582998297,2.5680079707014714,1.5680079707014714,-0.040187588851330114,-0.058072048129696796,0.06164599019501382,0.0,0.0,1.0
05y_01,5,rolling,2015-10-12,2020-10-09,1259,4.996031746031746,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14665338952112195,0.1455229872602117,0.13111756625744272,1.1098664459229262,1.1098664459229262,-0.14242149265044365,4.558838797358415,1.9811846476262993,0.9811846476262993,0.16702552112518854,0.1754685365037478,0.2038857934257376,0.8606216919554999,0.8606216919554999,-0.3094755942535812,5.473103411639242,2.1633937751914067,1.1633937751914067,0.2492447539674263,-0.02037213160406659,0.16705410160313752,1.0,0.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.10126507886911851,0.10410723399171123,0.12337261198403514,0.8438439643734147,0.8438439643734147,-0.1446264839648919,5.57564740341383,1.6185527747999617,0.6185527747999617,0.10759542561794477,0.12345585091290648,0.2058548381778283,0.5997228532771175,0.5997228532771175,-0.35103173417875516,7.36274291725953,1.665534126759723,0.665534126759723,0.2441211110962972,-0.0063303467488262655,0.20640525021386327,1.0,0.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08617594124749028,0.08998335142671958,0.12071636581899756,0.7454113683445447,0.7454113683445447,-0.15848701582587402,6.415334255577264,1.5108312971378557,0.5108312971378557,0.11400402563713641,0.12716539732368082,0.1955018974170983,0.6504560774281217,0.6504560774281217,-0.32035813482535436,6.418764109706429,1.71420076283491,0.7142007628349101,0.09495529091642296,-0.027828084389646124,0.16187111899948034,1.0,0.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11211358684223316,0.11448611482539327,0.12789596426285174,0.8951503316406564,0.8951503316406564,-0.1422049720311005,5.438188277818724,1.6997281616800077,0.6997281616800077,0.10758726383866724,0.12291026043377891,0.20297198045504686,0.6055528460540415,0.6055528460540415,-0.3429564784660152,8.227592407612343,1.66547285914952,0.66547285914952,0.2895974855866149,0.004526323003565924,0.20075150643491468,1.0,1.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.13361769231030318,0.13471110927580335,0.13601323525140313,0.9904264759735113,0.9904264759735113,-0.15634703123591967,5.753495182654637,1.870254902313384,0.8702549023133841,0.11383198892476454,0.13136789238582128,0.2168818457235223,0.6057117964280289,0.6057117964280289,-0.31594085682674367,8.899063311365026,1.7128796427723887,0.7128796427723887,0.38471467954548244,0.019785703385538644,0.159593825590824,1.0,1.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14767689438756681,0.1545808409400032,0.18287628656267627,0.8452754801920396,0.8452754801920396,-0.2517514197129504,7.987329576416228,1.9889480162891218,0.9889480162891218,0.15068777321910343,0.17444879020702375,0.26053330381240203,0.6695834569105079,0.6695834569105079,-0.3511872183733438,13.519160079554842,2.0151329421845805,1.0151329421845805,0.17569202328153166,-0.003010878831536612,0.09943579866039343,1.0,0.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.12067545636589005,0.13323452203668582,0.19601518562465747,0.6797153068120543,0.6797153068120543,-0.32599732113164503,11.774156326021089,1.7660646838958014,0.7660646838958014,0.13173528027628545,0.15617997197086994,0.25404690997186574,0.6147682409841789,0.6147682409841789,-0.345913067113349,13.491933947761614,1.8548027309533515,0.8548027309533515,0.06494706582787535,-0.011059823910395394,0.01991574598170398,1.0,0.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.13381554065577794,0.1400848806114092,0.16961675289959183,0.8258905928610448,0.8258905928610448,-0.24592331459818523,8.30087210533265,1.871884941338786,0.8718849413387859,0.1414894469623016,0.16231472877342856,0.24439817221947302,0.6641405183164286,0.6641405183164286,-0.3268442461373707,12.823938339729532,1.9359911952036288,0.9359911952036288,0.1617500745446162,-0.007673906306523648,0.08092093153918545,1.0,0.0,1.0
05y_02,5,rolling,2018-04-12,2023-04-11,1258,4.992063492063492,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.10851509570034468,0.11316429574278686,0.1420931509948558,0.796409221348633,0.796409221348633,-0.15039511632604347,6.150713344050671,1.6724493200811534,0.6724493200811534,0.10901408281934444,0.13042789504741917,0.2313139713674652,0.5638565378319561,0.5638565378319561,-0.3094755942535811,8.83211769210904,1.6762109061255663,0.6762109061255663,0.2325526835166769,-0.0004989871189997608,0.15908047792753766,1.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.06646438027311952,0.06907201542660765,0.0971530929963891,0.7109605396626422,0.7109605396626422,-0.14035007946328332,5.311749482378952,1.3781236331366757,0.37812363313667574,0.12496679210465644,0.1279903749134304,0.14297583825359017,0.8951888408335072,0.8951888408335072,-0.1931298727886386,5.789336511546915,1.7984019805690672,0.7984019805690672,-0.18422830117086508,-0.05850241183153693,0.05277979332535529,0.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.07515578485641394,0.07746728834561196,0.09997225352134101,0.7748878875584723,0.7748878875584723,-0.15848701582587385,5.808977341168047,1.4350182817561148,0.4350182817561148,0.13071606141983616,0.13299589253538155,0.14234595218699245,0.9343145378708895,0.9343145378708895,-0.17266794711328076,4.815215312432346,1.8446795113699446,0.8446795113699446,-0.1594266503124172,-0.05556027656342222,0.014180931287406912,0.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.07618598061123749,0.07926942424802852,0.10793822424742361,0.7343962234020226,0.7343962234020226,-0.14176976154260926,5.161432769176713,1.4418845988484608,0.44188459884846076,0.14624570569769002,0.1484056402382019,0.15419621993946805,0.9624466818736587,0.9624466818736587,-0.22991095290068084,6.7428662900963845,1.9744570541978803,0.9744570541978803,-0.22805045847163607,-0.07005972508645253,0.08814119135807158,0.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09000960872883068,0.09261755396555617,0.11338306549744381,0.8168552645777972,0.8168552645777972,-0.1563470312359197,5.379035999141987,1.5365882211325523,0.5365882211325523,0.13914828265213908,0.14404006975048625,0.16578741830316526,0.8688238904057787,0.8688238904057787,-0.2504179012924142,7.958563395366706,1.9142700274641165,0.9142700274641165,-0.05196862582798145,-0.049138673923308396,0.0940708700564945,0.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1600924737556113,0.15997471012982903,0.1512925518016735,1.0573865548882855,1.0573865548882855,-0.1599746201239254,6.436481856048563,2.096232037100406,1.096232037100406,0.15644248281162976,0.17128429336614667,0.2278429137811138,0.7517648476471718,0.7517648476471718,-0.351187218373344,13.540046509261785,2.063565309381626,1.0635653093816262,0.3056217072411137,0.0036499909439815514,0.19121259824941858,1.0,1.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.10590532831157828,0.12005639777132374,0.19697028344652906,0.6095152815471025,0.6095152815471025,-0.3259973211316442,13.562645051525754,1.651565555818085,0.6515655558180851,0.16097708305691572,0.1748914656189686,0.22644092039819674,0.7723492084002381,0.7723492084002381,-0.34591306711334935,13.680260803252628,2.1042110109930863,1.1042110109930863,-0.16283392685313558,-0.05507175474533743,0.019915745981705146,0.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.15711631720818797,0.15660283476890802,0.14581588599778347,1.0739764991812246,1.0739764991812246,-0.17189297764476935,7.037138142162687,2.0695651616244324,1.0695651616244324,0.16766637437308285,0.178634655750999,0.21736411785928317,0.8218221917687591,0.8218221917687591,-0.32684424613737006,12.933912229127795,2.1653361051822957,1.1653361051822957,0.2521543074124655,-0.010550057164894877,0.1549512684926007,1.0,0.0,1.0
05y_03,5,rolling,2020-10-12,2025-10-10,1256,4.984126984126984,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14145625143866347,0.14121289257500913,0.1332344461275518,1.059882760647492,1.059882760647492,-0.15039511632604363,6.9609532430520105,1.9336786530824346,0.9336786530824346,0.1908415413053539,0.19340440278760057,0.19349457232322959,0.9995339944963503,0.9995339944963503,-0.2273618457746318,8.615194083408348,2.3881733597723187,1.3881733597723187,0.06034876615114182,-0.04938528986669044,0.07696672944858818,1.0,0.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09202165370682347,0.09455401860508453,0.11384461357366855,0.8305532922196524,0.8305532922196524,-0.14705599632503286,5.920744769557592,1.8512583878390843,0.8512583878390843,0.10764170254205263,0.11871264284540432,0.18112354508339165,0.6554235827857029,0.6554235827857029,-0.3510317341787551,6.080798867031377,2.0446496467765285,1.0446496467765285,0.17512970943394945,-0.015620048835229161,0.20397573785372225,1.0,0.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08092862545134527,0.08411724504747209,0.11185696848792592,0.7520071944069527,0.7520071944069527,-0.15848701582587424,5.833170014709947,1.7236338383348286,0.7236338383348286,0.1123895110746218,0.12176421831565207,0.17415826999866615,0.6991584052631244,0.6991584052631244,-0.3203581348253537,5.6485867315700675,2.106757929026859,1.106757929026859,0.05284878914382829,-0.031460885623276535,0.16187111899947945,1.0,0.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.10727851521229104,0.10872925020719201,0.11639726265111701,0.9341220551989381,0.9341220551989381,-0.14220497203110036,5.140501980939987,2.039963939389655,1.0399639393896551,0.10213711261482561,0.11357276341852063,0.18005517676474955,0.630766443149306,0.630766443149306,-0.3429564784660154,6.599711547400133,1.9746120625809225,0.9746120625809225,0.30335561204963213,0.005141402597465428,0.20075150643491504,1.0,1.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09391586096458049,0.09709903666067266,0.12074453386365473,0.8041692120847252,0.8041692120847252,-0.1607840005480714,6.582266503922845,1.8738410000666443,0.8738410000666443,0.0999314541713272,0.11309238412681405,0.18864477841157892,0.599499149030634,0.599499149030634,-0.31594085682674355,6.65534114906283,1.9471311352723688,0.9471311352723688,0.2046700630540913,-0.006015593206746717,0.15515685627867215,1.0,0.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.15690060689087648,0.16017638700783107,0.16915883021891326,0.9468993537052854,0.9468993537052854,-0.2517514197129505,6.725921371760664,2.772178350070054,1.772178350070054,0.14635915386993026,0.16275439092559427,0.2280573263089512,0.7136556126467497,0.7136556126467497,-0.34555821455487173,8.948469885898175,2.6002165792118554,1.6002165792118554,0.23324374105853574,0.010541453020946223,0.09380679484192123,1.0,1.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.12779226647575093,0.13539755016826002,0.17342857994734992,0.7807107122099743,0.7807107122099743,-0.2736870573853275,7.142324478617576,2.3195114840188746,1.3195114840188746,0.12066743285737247,0.1378062839760131,0.21783786256208404,0.6326094203974214,0.6326094203974214,-0.3372370555202568,8.865865692681615,2.218916312099293,1.2189163120992932,0.14810129181255294,0.007124833618378457,0.06354999813492929,1.0,1.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14611791615124337,0.14840930493122437,0.15438571814646201,0.9612890797996745,0.9612890797996745,-0.24592331459818512,6.797778659320146,2.5963908712155326,1.5963908712155326,0.13749446812675914,0.15116350019955016,0.21077601764569873,0.7171759951060778,0.7171759951060778,-0.32329387436357776,8.380822199875071,2.4627653343875875,1.4627653343875875,0.24411308469359672,0.008623448024484226,0.07737055976539264,1.0,1.0,1.0
07y_01,7,rolling,2015-10-12,2022-10-11,1763,6.996031746031746,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.12483201006787525,0.1273192237537571,0.1387215727834502,0.9178040675224134,0.9178040675224134,-0.1503951163260437,5.4357186116318434,2.2772511974144454,1.2772511974144454,0.12236929554271381,0.13639662227865992,0.20389789887810936,0.668945697965226,0.668945697965226,-0.3094755942535812,6.709986799723641,2.2425983039458415,1.2425983039458415,0.24885836955718743,0.002462714525161447,0.1590804779275375,1.0,1.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.0893337084516641,0.09221939015640875,0.11511143918090729,0.8011314150236472,0.8011314150236472,-0.1446264839648922,5.48674578422723,1.8177608376042864,0.8177608376042864,0.12364102008303557,0.1335107724364617,0.18368237617843095,0.7268567361452684,0.7268567361452684,-0.3510317341787554,6.485199914029713,2.2573010570359333,1.2573010570359333,0.0742746788783788,-0.03430731163137146,0.2064052502138632,1.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08393571935457333,0.08706944335380533,0.11354737702544807,0.7668115779926072,0.7668115779926072,-0.15848701582587363,5.786570365444269,1.755775903566436,0.755775903566436,0.1285659527110521,0.13660807152487875,0.17656963112762336,0.7736781837989986,0.7736781837989986,-0.32035813482535386,5.446420867999315,2.327313278650392,1.3273132786503918,-0.006866605806391313,-0.044630233356478755,0.16187111899948023,0.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.10124164783673306,0.10418035713705637,0.12407219507105158,0.8396752961241327,0.8396752961241327,-0.14220497203110025,5.3475724385332795,1.9611625418149228,0.9611625418149228,0.1344742779019803,0.14327108458223908,0.1843713335495256,0.7770789624611236,0.7770789624611236,-0.3429564784660151,7.109866258495627,2.413752953385167,1.413752953385167,0.0625963336630091,-0.03323263006524724,0.20075150643491488,1.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11997012261865336,0.12177841293193539,0.1299367416292664,0.9372130731074647,0.9372130731074647,-0.15634703123591945,5.189026214096493,2.206297158529847,1.2062971585298472,0.14666336887683573,0.15596988139175527,0.19530634839911154,0.7985909453031624,0.7985909453031624,-0.31594085682674405,7.514060685464878,2.600807112672994,1.6008071126729941,0.13862212780430228,-0.026693246258182368,0.1595938255908246,1.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1741026550839293,0.1768013925227194,0.17992366953054034,0.982646657796789,0.982646657796789,-0.2517514197129502,7.078295449013374,3.0678635925529214,2.0678635925529214,0.18969566078084066,0.20303591601055568,0.2418135536201439,0.8396382790416184,0.8396382790416184,-0.3511872183733433,11.95117227904528,3.3639826568895805,2.3639826568895805,0.14300837875517058,-0.015593005696911355,0.09943579866039315,1.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.14738939557022013,0.1577727998296622,0.2011828507396629,0.7842258882881885,0.7842258882881885,-0.325997321131645,11.852734158869874,2.61232995884593,1.6123299588459301,0.1735726541784426,0.18884802102544776,0.2395125911499182,0.7884680305063464,0.7884680305063464,-0.34591306711334957,12.17339547576616,3.058204592244095,2.058204592244095,-0.004242142218157885,-0.02618325860822246,0.01991574598170459,0.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.16274396852362538,0.16542622672934904,0.17051688071108856,0.9701457476789953,0.9701457476789953,-0.24592331459818514,7.576455997541923,2.8664821228859854,1.8664821228859854,0.1802878022791321,0.19255667942185628,0.23114101530548245,0.8330701462367809,0.8330701462367809,-0.32684424613736973,11.540169692552448,3.182531911431893,2.182531911431893,0.13707560144221442,-0.01754383375550672,0.08092093153918459,1.0,0.0,1.0
07y_02,7,tail,2019-03-27,2026-03-26,1760,6.984126984126984,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.15588668449066523,0.15647283527532024,0.15196178946289934,1.0296853954429266,1.0296853954429266,-0.15039511632604388,6.527351318795799,2.750477969253549,1.750477969253549,0.17574627260539155,0.18568433369219636,0.21734875328226183,0.8543151542767573,0.8543151542767573,-0.3094755942535815,8.012553233258199,3.097984104994163,2.097984104994163,0.17537024116616928,-0.019859588114726323,0.15908047792753763,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09813745466911916,0.09989748203104883,0.11177020808033213,0.893775575323703,0.893775575323703,-0.14705599632503286,5.617425709299398,2.545425345022584,1.545425345022584,0.12674611622353504,0.1334989896790398,0.16794120981633068,0.7949150171363021,0.7949150171363021,-0.3510317341787551,5.891620930734077,3.2902765538585825,2.2902765538585825,0.09886055818740092,-0.028608661554415882,0.20397573785372225,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09954950648000893,0.1011608391854744,0.11157495874481822,0.9066625730674763,0.9066625730674763,-0.15848701582587424,5.47526483368085,2.5782802734835486,1.5782802734835486,0.1344990692934065,0.1396781934963976,0.163815042154509,0.8526579223698777,0.8526579223698777,-0.3203581348253537,5.272110830675743,3.523335953780785,2.523335953780785,0.05400465069759863,-0.03494956281339756,0.16187111899947945,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11323491926916573,0.11429144157366034,0.11807954311849791,0.9679190701048356,0.9679190701048356,-0.14220497203110036,5.015271953881589,2.917049937191511,1.917049937191511,0.13512093426247573,0.14128093902297614,0.17001026679173548,0.8310141598451047,0.8310141598451047,-0.3429564784660154,6.444514145881944,3.5426579760938655,2.5426579760938655,0.13690491025973084,-0.02188601499331,0.20075150643491504,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.11424157764642895,0.1156510630946733,0.12196319280557705,0.9482456176678977,0.9482456176678977,-0.1607840005480714,5.915195046728441,2.943482580469868,1.943482580469868,0.13873183573214942,0.14584535235746762,0.17824639995810176,0.818223270662127,0.818223270662127,-0.31594085682674355,6.784628921354082,3.6567489994157376,2.6567489994157376,0.13002234700577076,-0.024490258085720473,0.15515685627867215,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.18938966494509635,0.18790412836737203,0.1693933042443841,1.1092771889984645,1.1092771889984645,-0.2517514197129505,6.490299627580056,5.64608064864884,4.64608064864884,0.19556436302811453,0.20368547982433907,0.22344127392249313,0.9115839533522938,0.9115839533522938,-0.35118721837334343,10.460970207631947,5.9455285176112005,4.9455285176112005,0.1976932356461707,-0.006174698083018182,0.09943579866039293,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1638438337038286,0.16803994130901675,0.1802572135257165,0.9322231161919257,0.9322231161919257,-0.32599732113164465,10.325216709694537,4.546107119156161,3.5461071191561606,0.17827742613772735,0.1873151533954142,0.21520350516639977,0.8704093980745263,0.8704093980745263,-0.34591306711334974,10.511341577532185,5.1411696121891515,4.1411696121891515,0.06181371811739933,-0.014433592433898745,0.01991574598170509,1.0,0.0,1.0
10y_01,10,rolling,2015-10-12,2025-10-10,2515,9.98015873015873,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1802364509806893,0.17811532177998912,0.15679327703944607,1.13598825882808,1.13598825882808,-0.24592331459818512,6.6155668690014044,5.227117682534311,4.227117682534311,0.190401113043988,0.1962418715980324,0.20910405270336754,0.9384890874229911,0.9384890874229911,-0.32684424613736934,9.953816454558378,5.694182615216617,4.694182615216617,0.197499171405089,-0.01016466206329869,0.08092093153918423,1.0,0.0,1.0
