window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2009-07-13_2014-07-12,QQQ,sma250_3in_2out,0.11590483094948834,0.11792980275971171,0.12828575580675544,0.9192743342242647,0.9192743342242647,-0.1803380316885204,6.13280784590382,1.7296044419470746,0.7296044419470746
2009-07-13_2014-07-12,SPY,sma250_3in_2out,0.10176404414611318,0.10221438013016379,0.10271774580531891,0.9950995256836229,0.9950995256836229,-0.1177577928621771,4.600058867593186,1.6228409484278858,0.6228409484278858
2009-07-13_2014-07-12,IVW,sma250_3in_3out,0.07973721777108134,0.08308583138457482,0.11253640675826503,0.7383017974178632,0.7383017974178632,-0.2304877448552685,9.211535447066368,1.4670946814728993,0.46709468147289934
2009-07-13_2014-07-12,IWF,sma250_3in_3out,0.07970434842415708,0.08323088696118083,0.11404777133144736,0.7297896836518968,0.7297896836518968,-0.23115769229202096,9.33465945352079,1.4668715658812652,0.4668715658812652
2009-07-13_2014-07-12,QQQ,sma250_3in_3out,0.09607798545026158,0.10049168350645225,0.1319837384578185,0.7613944314705786,0.7613944314705786,-0.23770970125079605,9.60336600861574,1.5814270917061897,0.5814270917061897
2009-07-13_2014-07-12,SPY,sma250_3in_3out,0.09541110889115068,0.09694398210626845,0.1074417794873099,0.9022931541981641,0.9022931541981641,-0.175212602407257,7.01610122356547,1.576625884850953,0.5766258848509529
2009-07-13_2014-07-12,IVW,200SMA_3in_2out_hybrid20SMA,0.07537826977701623,0.07959196373176554,0.1174647017032487,0.6775819678394867,0.6775819678394867,-0.17022668282905393,6.910646408788969,1.4377422624420964,0.43774226244209635
2009-07-13_2014-07-12,IWF,200SMA_3in_2out_hybrid20SMA,0.09245793902882893,0.09522438418533778,0.11642047560216652,0.8179350212478063,0.8179350212478063,-0.1393506447811238,4.912894148914464,1.5555043349810544,0.5555043349810544
2009-07-13_2014-07-12,QQQ,200SMA_3in_2out_hybrid20SMA,0.06101893254498858,0.06856098660321322,0.13646207556217213,0.5024178792588923,0.5024178792588923,-0.18303591029318522,7.999606235779336,1.3443538371560724,0.3443538371560724
2009-07-13_2014-07-12,SPY,200SMA_3in_2out_hybrid20SMA,0.0887877199672229,0.0915864681563232,0.11403604601483065,0.8031361254353925,0.8031361254353925,-0.13335351963540798,4.980915874396972,1.5295703972205266,0.5295703972205266
2009-07-13_2014-07-12,IVW,baseline_buyhold,0.19627350623132167,0.19187748884475925,0.1586671386361154,1.2093083072784714,1.2093083072784714,-0.16457054626574566,4.361150634225808,2.448181273680193,1.4481812736801931
2009-07-13_2014-07-12,IWF,baseline_buyhold,0.1946071728927874,0.19083389714066884,0.16084949667550077,1.1864127714720727,1.1864127714720727,-0.18288154407379795,4.715235168164261,2.4311913483393575,1.4311913483393575
