window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2011-02-11_2016-02-10,SCHG,sma150_3in_2out,0.04665748177799256,0.05108962500713996,0.10467345315560996,0.488085789347075,0.488085789347075,-0.20305766867343947,7.49886016405403,1.2554145056057135,0.25541450560571355
2011-02-11_2016-02-10,SCHG,sma150_3in_3out,0.04177982264124647,0.04679248771781328,0.1081630353608111,0.4326107117992995,0.4326107117992995,-0.20038071468189877,7.521388776127965,1.2265015181599364,0.22650151815993635
2011-02-11_2016-02-10,SCHG,sma200_3in_1out,0.1006688166366525,0.10154639234212914,0.10593177460137776,0.958601823902688,0.958601823902688,-0.11201871683313543,3.265748207462349,1.613568473920296,0.613568473920296
2011-02-11_2016-02-10,SCHG,sma200_3in_2out,0.09382226781121417,0.09549968311207276,0.10773741675283646,0.886411480712976,0.886411480712976,-0.11321976382341048,3.9103487096971636,1.5641202911980765,0.5641202911980765
2011-02-11_2016-02-10,SCHG,sma200_3in_3out,0.08860098322303966,0.09097822568994599,0.11013798288308871,0.8260386045613276,0.8260386045613276,-0.15098951599032015,4.595129380137597,1.5272308838033912,0.5272308838033912
2011-02-11_2016-02-10,SCHG,sma250_3in_1out,0.0732567740933161,0.07644905918159238,0.10713677097379833,0.7135650858871694,0.7135650858871694,-0.11321976382341138,4.000694081477748,1.422828880922388,0.4228288809223879
2011-02-11_2016-02-10,SCHG,sma250_3in_2out,0.06453103427713502,0.06850483008022236,0.10914568882528852,0.627645771606053,0.627645771606053,-0.15098951599031993,4.770199046253311,1.3660554280761816,0.36605542807618163
2011-02-11_2016-02-10,SCHG,sma250_3in_3out,0.0839953055123226,0.08676937577319373,0.1104354929439929,0.7857018922095872,0.7857018922095872,-0.149175489898231,4.445546046335731,1.4952713567812181,0.49527135678121814
2011-02-11_2016-02-10,SCHG,200SMA_3in_2out_hybrid20SMA,0.09803111546202947,0.09944141624326529,0.10866323565850594,0.9151339516133874,0.9151339516133874,-0.11115693201149343,3.6111867534574524,1.5943722535695597,0.5943722535695597
2011-02-11_2016-02-10,SCHG,baseline_buyhold,0.09067348914769502,0.10055109926853956,0.1655906886187075,0.6072267716699372,0.6072267716699372,-0.2056908416055851,4.981156202707188,1.5417893361444337,0.5417893361444337
2011-04-19_2016-04-17,SCHG,"set_[100, 200]__x100_1_200_1",0.061881971018200144,0.06480405230334489,0.09748673109484514,0.6647474130638028,0.6647474130638028,-0.10502961699252175,4.122161575720922,1.348861402786049,0.34886140278604905
2011-04-19_2016-04-17,SCHG,"set_[100, 200]__x100_2_200_1",0.07304481593427714,0.07546772436531128,0.09955513688480902,0.7580495263909058,0.7580495263909058,-0.09930393428163167,3.9579281335373238,1.4210301940655594,0.4210301940655594
2011-04-19_2016-04-17,SCHG,"set_[100, 200]__x100_1_200_2",0.05874206339972621,0.061950127248487266,0.09858906198955,0.6283671433556566,0.6283671433556566,-0.12087000513083725,4.564502563610005,1.3290990393941007,0.3290990393941007
2011-04-19_2016-04-17,SCHG,"set_[100, 200]__x100_2_200_2",0.06980374214791474,0.07261379931045367,0.10124565174902563,0.7172041273481407,0.7172041273481407,-0.11552655862663512,4.402584347671866,1.3997659308003958,0.3997659308003958
2011-04-19_2016-04-17,SCHG,"set_[100, 150, 200]__x100_1_150_1_200_1",0.0626105989729997,0.06547486228905079,0.09733232791323486,0.6726938900240543,0.6726938900240543,-0.11040770177202397,4.909446987575594,1.3534807397075566,0.35348073970755656
2011-04-19_2016-04-17,SCHG,"set_[100, 150, 200]__x100_2_150_1_200_1",0.07005079202390219,0.0725839769970284,0.09866163487293786,0.7356859339550398,0.7356859339550398,-0.11053431242607567,4.84117641272613,1.4013777815752562,0.40137778157525617
2011-04-19_2016-04-17,SCHG,"set_[100, 150, 200]__x100_1_150_2_200_1",0.05829019430971716,0.06152874923739638,0.09864597973358846,0.6237329631026631,0.6237329631026631,-0.12022049376532326,5.2020375132746235,1.3262741615768419,0.32627416157684186
2011-04-19_2016-04-17,SCHG,"set_[100, 150, 200]__x100_1_150_1_200_2",0.060531840259294256,0.06357224558581238,0.09790683803926437,0.649313642018727,0.649313642018727,-0.12073402574378717,5.159755671075605,1.340335192822765,0.3403351928227649
