Date,SMA100,SMA150,SMA200,BuyAndHold
2005-09-29,0.6583418632112841,0.9011679829675976,0.9741380052344774,0.9103491856462221
2005-09-30,0.6603814822467391,0.9039599053333388,0.9771559971466806,0.9131695524369622
2005-10-03,0.6580197836778459,0.9007271060012023,0.9736614292611679,0.9099038169747715
2005-10-04,0.6506128462664403,0.8905881565890467,0.962701501542691,0.8996615707841453
2005-10-05,0.6420796709886172,0.8789075620785972,0.9500750975298764,0.8878619730383012
2005-10-06,0.6420796709886172,0.8757480930301459,0.9466597976805372,0.884670314957129
2005-10-07,0.6420796709886172,0.8757480930301459,0.9466597976805372,0.8877129138909244
2005-10-10,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8802171215437181
2005-10-11,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8789555862114795
2005-10-12,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8720533995146096
2005-10-13,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8715336245947444
2005-10-14,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8807366498130362
2005-10-17,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8840021386246796
2005-10-18,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8744280687665028
2005-10-19,0.6420796709886172,0.868353330882276,0.9386662615318296,0.8889748603074087
2005-10-20,0.6420796709886172,0.8530567486627645,0.9221310734516337,0.8733150170636974
2005-10-21,0.6420796709886172,0.8530567486627645,0.9221310734516337,0.8767289895047741
2005-10-24,0.6420796709886172,0.8530567486627645,0.9221310734516337,0.8903108018880622
2005-10-25,0.6420796709886172,0.8513498177796699,0.9202859277330129,0.8885293272022601
2005-10-26,0.6420796709886172,0.8488612656937848,0.9175958708172277,0.8859320969399151
2005-10-27,0.6420796709886172,0.8488612656937848,0.9078329823942796,0.8765060996269263
2005-10-28,0.6420796709886172,0.8488612656937848,0.9078329823942796,0.889123261719993
2005-10-31,0.6420796709886172,0.8511995971714097,0.9103337614084139,0.8915725016539993
2005-11-01,0.6420796709886172,0.8537502544847839,0.9130616168654229,0.894244138164759
2005-11-02,0.6420796709886172,0.8626781437853894,0.9226097405669212,0.903595482578786
2005-11-03,0.6448219366816216,0.866362566115978,0.9265501254660301,0.907454659257615
2005-11-04,0.6439783244059664,0.8652291150741216,0.9253379318116461,0.906267447956942
2005-11-07,0.6446110920346105,0.8660792818493533,0.9262471609993631,0.9071579386492958
2005-11-08,0.6446110920346105,0.8660792818493533,0.9262471609993631,0.9071579386492958
2005-11-09,0.6454549379978768,0.8672130468665676,0.927459690441463,0.9083454788173653
2005-11-10,0.6504648498459753,0.8739442075759412,0.9346584753886962,0.9153959024931212
2005-11-11,0.6526801499762087,0.8769206154745666,0.9378416589884597,0.9185134831932749
2005-11-14,0.6523108651289499,0.8764244559153163,0.9373110304504153,0.9179937904902586
2005-11-15,0.6499375921736906,0.8732358006747808,0.933900854354706,0.9146538954302005
2005-11-16,0.6512562329405753,0.8750074851253169,0.9357956204885773,0.9165096119307192
2005-11-17,0.6573208938208538,0.8831557736123686,0.9445099832915064,0.9250443785997127
2005-11-18,0.6599051282669296,0.8866278701072076,0.9482232917477406,0.9286811587017881
2005-11-21,0.6632275234542038,0.891091736263671,0.9529972696515608,0.9333567486919526
2005-11-22,0.6660754159473732,0.8949180754560098,0.9570894305982545,0.937364573433913
2005-11-23,0.6699251856507373,0.9000905055013122,0.9626211974299226,0.9427823349206962
2005-11-25,0.6704525017449245,0.9007989908963118,0.9633789024108415,0.9435244242004658
2005-11-28,0.6657060142563088,0.8944217589090804,0.956558634166352,0.9368447162971985
2005-11-29,0.6649679119370132,0.8934300677412955,0.955498048665695,0.9358059886259587
2005-11-30,0.6613817418588399,0.8886118018996534,0.9503450503775573,0.9307591895622113
2005-12-01,0.6681320421897479,0.8976812940866515,0.9600446143389247,0.9402588531719733
2005-12-02,0.6689758881530141,0.8988150591038657,0.9612571437810246,0.9414463933400427
2005-12-05,0.6675519126954781,0.8969018502607766,0.9592110213342132,0.9394424398606379
2005-12-06,0.668817564796572,0.898602340798919,0.9610296476035051,0.9412235856790437
2005-12-07,0.6649149816931251,0.8933589523227412,0.9554219927480444,0.9357315001606948
2005-12-08,0.6644931755552975,0.892792226801813,0.9548158959208524,0.9351378945103583
2005-12-09,0.6662336224600099,0.8951306367732773,0.9573167588819157,0.9375872166612137
2005-12-12,0.6668665069324596,0.8959809605361879,0.9582261559634906,0.9384778717872657
2005-12-13,0.6714019160864533,0.9020745942814368,0.9647431239535972,0.9448605302148175
2005-12-14,0.6740385549792924,0.9056170997502747,0.968531732805121,0.9485710588305151
2005-12-15,0.6720874386932773,0.9029956409937042,0.9657281572181776,0.9458252627218878
2005-12-16,0.6699241924783906,0.9000891711060409,0.9626197703321298,0.9427809372342617
2005-12-19,0.6664783518106137,0.8954594474667907,0.9576684125673876,0.9379316230419974
2005-12-20,0.66711456633152,0.896314245378551,0.958582594623914,0.9388269645284469
2005-12-21,0.6681748070225583,0.897738751577139,0.9601060634909336,0.9403190359054978
2005-12-22,0.6716738700437369,0.9024399831041406,0.965133896907971,0.9452432496472712
2005-12-23,0.6720449075480781,0.9029384974785748,0.9656670438538847,0.9457654088557598
2005-12-27,0.6652059811907041,0.8937499301371101,0.9558401324012638,0.9361410222859479
2005-12-28,0.6666903648956797,0.8957443016102047,0.957973055972634,0.9382299879872982
2005-12-29,0.6637213637981173,0.8917552446886575,0.9537068730421774,0.934051727717201
2005-12-30,0.6601159729139404,0.8869111543738318,0.9485262562144072,0.9289778793101072
2006-01-03,0.6717268002876248,0.9025110985226945,0.9652099528256213,0.9453177381125349
2006-01-04,0.6749081065797667,0.9067854020568528,0.9697811988959693,0.9497947744121781
2006-01-05,0.6753322495937042,0.9073552673313595,0.9703906536003202,0.9503916687364776
2006-01-06,0.6809518524188621,0.9149055897493765,0.9784655086983256,0.9583001074492019
2006-01-09,0.6827013547185001,0.9172561662659576,0.9809793834333799,0.9607621732116641
2006-01-10,0.6833904410613917,0.9181820011024324,0.9819695374606278,0.9617319209465283
2006-01-11,0.6855644369063836,0.921102913856557,0.9850933705816067,0.9647913743343844
2006-01-12,0.6828604959815808,0.9174699834846568,0.9812080548679049,0.96098613190855
2006-01-13,0.6822244567263829,0.9166154210544151,0.9802941246521654,0.9600910370726478
2006-01-17,0.6803688602513578,0.9141222997253678,0.9776278022940944,0.9574796655122616
2006-01-18,0.6776650361703604,0.9104895263411465,0.9737426544742505,0.9536745875201253
2006-01-19,0.6802624739664568,0.9139793624437043,0.9774749349364327,0.9573299486300922
2006-01-20,0.6678564660744938,0.8973110386459006,0.959648636674954,0.9398710362948763
2006-01-23,0.6702423581607463,0.9005166485557602,0.9630769453073217,0.9432286901943352
2006-01-24,0.670931619769346,0.9014427188737534,0.9640673511753565,0.9441986845797465
2006-01-25,0.6715149624682669,0.9022264798607987,0.9649055612611614,0.9450196198177812
2006-01-26,0.6752259801526089,0.9072124870373749,0.9702379541365165,0.9502421162880064
2006-01-27,0.6814819143424785,0.9156177643548309,0.9792271591849062,0.9590460609208782
2006-01-30,0.6809518524188621,0.9149055897493763,0.9784655086983254,0.9583001074492018
2006-01-31,0.6759680551612913,0.9082095157862432,0.9713042480283437,0.9512864347049834
2006-02-01,0.6806867338241999,0.9145493847058899,0.9780845575346415,0.95792700738809
2006-02-02,0.6727872162443712,0.9039358402028005,0.9667336735334273,0.9468100561401327
2006-02-03,0.6694470023767595,0.8994480334253008,0.9619340918162701,0.9421093900109998
2006-02-06,0.6711967383640084,0.9017989239172397,0.9644483023390402,0.9445717846408582
2006-02-07,0.6652587945907864,0.8938208885679848,0.9559160204250557,0.936215346317513
2006-02-08,0.6713027741174927,0.9019413902358664,0.964600666015128,0.9447210082219332
2006-02-09,0.6701893110730527,0.900445376149527,0.9630007214958132,0.9431540372953732
2006-02-10,0.6714088098709771,0.9020838565544932,0.9647530296912157,0.9448702318030082
2006-02-13,0.6701893110730527,0.9004453761495271,0.9630007214958132,0.9431540372953733
2006-02-14,0.6772938818222137,0.9099908549790334,0.9732093396344786,0.9531522638779387
2006-02-15,0.679679598642758,0.9131962294073747,0.9766373964260594,0.9565096711268504
2006-02-16,0.6847692563881049,0.920034534207616,0.9839507689313419,0.9636723208015964
2006-02-17,0.6829132509597606,0.9175408634216925,0.9812838589447681,0.9610603737232666
2006-02-21,0.6812171462792327,0.9152620302743814,0.9788467117027961,0.9586734541608609
2006-02-22,0.6853524822432203,0.9208181382069826,0.984788811123289,0.9644930916059329
2006-02-23,0.6843450549522647,0.9194645904392699,0.9833412302800619,0.9630753442604477
2006-02-24,0.6860945572519027,0.921815166955851,0.9858551050151162,0.9655374100229099
2006-02-27,0.6863597926903705,0.9221715289870164,0.986236224072658,0.9659106745177198
2006-02-28,0.6798385646401304,0.9134098111445556,0.9768658160197975,0.956733383173189
